country,scenario,temp,precip
Lao PDR,cc85bi50,228.67029168129096,1611.9245361884193
Liberia,cc85bi50,277.46158838488645,2992.238615020871
Sri Lanka,cc85bi50,285.03995517191237,1916.6372981601924
Madagascar,cc85bi50,232.65754548435004,1760.0041980781634
Mexico,cc85bi50,243.66924423368616,1243.1860284234679
Myanmar,cc85bi50,279.64685097458766,3059.5177688766776
Mozambique,cc85bi50,257.1233094224244,1097.2876460121317
Malawi,cc85bi50,234.50952432693455,1058.828690809906
Malaysia,cc85bi50,281.6036433447703,2756.6671469272987
Nigeria,cc85bi50,281.3888965336907,1459.8722860520363
Nicaragua,cc85bi50,277.70864109326044,1348.7174101211058
Nepal,cc85bi50,236.35342130564433,1858.3969299659138
Panama,cc85bi50,259.4783265661759,2434.371510814759
Peru,cc85bi50,184.31822928100087,976.3114875739172
Philippines,cc85bi50,262.0761948103834,2594.2981857013665
Papua New Guinea,cc85bi50,247.95362188853676,3307.962868089725
Puerto Rico,cc85bi50,247.11503996017436,1345.057461645177
Paraguay,cc85bi50,243.85211756820487,1568.7079230047518
Rwanda,cc85bi50,213.42164151095878,1252.8367817448282
Sierra Leone,cc85bi50,281.3659351410829,3104.3453081494335
El Salvador,cc85bi50,269.78539203922014,1234.8690688346126
Suriname,cc85bi50,292.531298088362,1513.027028468282
Togo,cc85bi50,287.5592736344906,1096.945013190022
Thailand,cc85bi50,282.43367467702865,2412.7225218420754
Timor-Leste,cc85bi50,262.0235184608424,1784.8867477762442
Trinidad and Tobago,cc85bi50,274.5036713525132,1348.2359706780937
Tanzania,cc85bi50,250.8132985488332,1217.2022049682048
Uganda,cc85bi50,236.56508127629175,1533.912377428317
United States,cc85bi50,163.52704066354593,1566.1291931094147
Venezuela,cc85bi50,279.8536217507387,793.9613499731906
Vietnam,cc85bi50,251.89957326489719,2020.3159890066404
Yemen,cc85bi50,202.68309204791666,285.7471523590755
Zambia,cc85bi50,231.56230133006474,1142.1298387110517
Zimbabwe,cc85bi50,231.30478777079836,667.2321209529944
Angola,ac85bi50,245.44991417591538,705.1833389387384
Burundi,ac85bi50,224.3619993976236,1233.4561539273839
Benin,ac85bi50,297.6286993807063,1110.8867068453694
Belize,ac85bi50,266.0338630531099,2141.0615516829416
Bolivia,ac85bi50,272.15268869015364,1454.7942171058016
Brazil,ac85bi50,254.66503921649152,1482.5692833189405
Central African Republic,ac85bi50,281.9444592151402,1618.0982601768803
China,ac85bi50,209.99363773118972,1507.3174331352777
Côte d'Ivoire,ac85bi50,285.305900534771,1465.2585688357049
Cameroon,ac85bi50,264.1712627786337,1963.9761106051785
Democratic Republic of the Congo,ac85bi50,267.1174808958007,1650.959516975009
Republic of Congo,ac85bi50,265.0263568004404,1674.6701620837002
Colombia,ac85bi50,257.65379634440336,3488.920183489964
Costa Rica,ac85bi50,272.0742498517694,3074.348836503488
Cuba,ac85bi50,268.38944440935705,1448.8700019572352
Dominican Republic,ac85bi50,257.67258557220913,1197.979161937849
Ecuador,ac85bi50,258.3997065429428,2940.6952211074604
Ethiopia,ac85bi50,228.78101791195863,1026.8246157007572
Gabon,ac85bi50,266.4585122696996,1666.2863980003024
Ghana,ac85bi50,290.46634787800303,1624.743741285191
Guinea,ac85bi50,270.72023807151083,1956.4634264054243
Equatorial Guinea,ac85bi50,259.80127055671653,1917.4075562419578
Guatemala,ac85bi50,239.7701496196919,2070.241473795735
Guyana,ac85bi50,293.7311272048726,1390.0649107329848
Honduras,ac85bi50,261.2542840982882,1386.012118352587
Haiti,ac85bi50,263.4709729165217,1521.046332815001
Indonesia,ac85bi50,268.2106554171168,2381.8538366275325
India,ac85bi50,267.02758082379313,2121.526331171841
Jamaica,ac85bi50,255.84751391904297,2503.317949999432
Kenya,ac85bi50,290.93526716136097,510.3376909554964
Cambodia,ac85bi50,271.3718680629245,2075.5027344869136
Lao PDR,ac85bi50,236.387278774421,1537.5804316277095
Liberia,ac85bi50,282.3494572321506,2879.9325496414167
Sri Lanka,ac85bi50,289.23512717539376,1636.975659578883
Madagascar,ac85bi50,237.73060415421165,1577.7112210894197
Mexico,ac85bi50,245.94550376335604,1416.3014244184044
Myanmar,ac85bi50,281.8888100908128,2982.989191149625
Mozambique,ac85bi50,261.6774557722386,1032.0850925078735
Malawi,ac85bi50,240.23161100277747,978.5700757652489
Malaysia,ac85bi50,285.92791374946296,2664.9957292232166
Nigeria,ac85bi50,287.6649949984427,1607.1330637253855
Nicaragua,ac85bi50,286.4339427242275,1751.5736101124287
Nepal,ac85bi50,236.53457180368721,1652.8928895895283
Panama,ac85bi50,265.7554210751897,2858.5275063340837
Peru,ac85bi50,189.15388869821265,1081.088036339361
Philippines,ac85bi50,265.87119883038315,2599.620977815797
Papua New Guinea,ac85bi50,251.6877372194888,3083.57264747212
Puerto Rico,ac85bi50,252.50975600219576,1965.6435187717655
Paraguay,ac85bi50,241.23647589172492,1792.6504064002092
Rwanda,ac85bi50,220.63811776612874,1096.441595403427
Sierra Leone,ac85bi50,287.7236532816419,3019.4584602213195
El Salvador,ac85bi50,275.3649717256489,1743.3239940511912
Suriname,ac85bi50,302.9167103106751,1271.5762838040546
Togo,ac85bi50,292.92100626057197,1101.698205934368
Thailand,ac85bi50,286.0781985454232,2272.7815063174476
Timor-Leste,ac85bi50,265.4635107994968,1395.426789523752
Trinidad and Tobago,ac85bi50,281.2742747600193,1815.6937499758092
Tanzania,ac85bi50,258.7339842747334,1054.6601467698295
Uganda,ac85bi50,250.66027614303047,1263.085930182249
United States,ac85bi50,165.44234421161823,1264.4439098134117
Venezuela,ac85bi50,287.81280470869694,907.2201517904135
Vietnam,ac85bi50,257.12829227070995,1904.7222802306728
Yemen,ac85bi50,208.52836452502748,290.8169197778344
Zambia,ac85bi50,239.91098376855706,1063.7157237875197
Zimbabwe,ac85bi50,236.9889518577526,657.8816704509784
Angola,mi85bi50,237.4795470497889,732.641327967412
Burundi,mi85bi50,225.87190316749013,1229.664688481655
Benin,mi85bi50,303.3505575805894,1225.7585952419759
Belize,mi85bi50,264.5114904177113,2489.8663515367534
Bolivia,mi85bi50,288.356673391592,1284.498763442041
Brazil,mi85bi50,255.62193036981537,1296.7983343957703
Central African Republic,mi85bi50,276.2137705317982,1461.3614687516624
China,mi85bi50,213.4694102926315,1484.990952666996
Côte d'Ivoire,mi85bi50,272.71849551996416,1396.2625739915193
Cameroon,mi85bi50,260.8156106599965,1837.2740202367263
Democratic Republic of the Congo,mi85bi50,265.3448695823562,1557.2782271461538
Republic of Congo,mi85bi50,256.41883747070864,1527.9310472687807
Colombia,mi85bi50,255.03265574931768,3886.147814869468
Costa Rica,mi85bi50,272.7566887776329,3107.124374644406
Cuba,mi85bi50,267.41060372614663,1326.1103903700998
Dominican Republic,mi85bi50,253.51938827033584,1330.521983184868
Ecuador,mi85bi50,256.1121269907645,2881.362238180176
Ethiopia,mi85bi50,217.7743695275248,1021.4146306000337
Gabon,mi85bi50,263.13178756635557,1554.599057712165
Ghana,mi85bi50,278.70262966715967,1693.865454329351
Guinea,mi85bi50,260.99781659530936,2125.8994231558595
Equatorial Guinea,mi85bi50,257.26845518552545,1828.3370371313986
Guatemala,mi85bi50,238.02429409861162,2415.111390232455
Guyana,mi85bi50,293.51669770468834,1671.391133589386
Honduras,mi85bi50,260.78405661580217,1682.9852376987444
Haiti,mi85bi50,260.2383845387855,1586.0263670543318
Indonesia,mi85bi50,264.4974419877212,2625.384443791269
India,mi85bi50,266.7034005949344,2274.1188299692744
Jamaica,mi85bi50,256.1030175081458,2548.0250517262184
Kenya,mi85bi50,283.43960714765865,671.6991365885658
Cambodia,mi85bi50,273.21007830730633,2015.9557960660359
Lao PDR,mi85bi50,235.64271132131637,1617.9220431566025
Liberia,mi85bi50,275.3838575281208,2625.4719722819254
Sri Lanka,mi85bi50,282.7217988204443,2099.418734753579
Madagascar,mi85bi50,233.34918643113107,1700.6641299139103
Mexico,mi85bi50,247.8660455021429,1418.6470114878678
Myanmar,mi85bi50,287.60225125401854,3071.641332101474
Mozambique,mi85bi50,258.93078135039565,991.648077860046
Malawi,mi85bi50,237.5608439962785,891.5945108056943
Malaysia,mi85bi50,282.4373518670333,2769.1540356954506
Nigeria,mi85bi50,285.10796240095675,1643.9298435155836
Nicaragua,mi85bi50,286.80490057632136,2121.412247302461
Nepal,mi85bi50,247.3007910030113,1718.6841550521117
Panama,mi85bi50,262.5907426868712,3093.2100304810338
Peru,mi85bi50,188.67353679110656,1027.079797371885
Philippines,mi85bi50,263.2440527342756,2540.385366331805
Papua New Guinea,mi85bi50,250.62628834115398,2446.7116172858096
Puerto Rico,mi85bi50,252.86428882734924,2186.387688294939
Paraguay,mi85bi50,247.29261343426003,1554.6363824674693
Rwanda,mi85bi50,216.8252900448755,1087.7281520057782
Sierra Leone,mi85bi50,282.74657219996703,2973.6675447210105
El Salvador,mi85bi50,274.19973639951456,2104.7832830267703
Suriname,mi85bi50,299.40151333594736,1533.0355089917264
Togo,mi85bi50,296.3416885005883,1201.4763999255633
Thailand,mi85bi50,289.73464042335854,2464.7198037190374
Timor-Leste,mi85bi50,264.4563565343565,1650.5321202221776
Trinidad and Tobago,mi85bi50,285.0965765617812,1834.819651705779
Tanzania,mi85bi50,255.30962958864404,1133.817109278846
Uganda,mi85bi50,241.34066878661702,1245.3342455434843
United States,mi85bi50,167.32079803244682,1232.9179710781902
Venezuela,mi85bi50,288.0574268624433,1070.156012482487
Vietnam,mi85bi50,258.17515382268135,1849.2112386423823
Yemen,mi85bi50,213.9111856565258,430.64168956477005
Zambia,mi85bi50,241.20534704957598,963.0169336396939
Zimbabwe,mi85bi50,239.9921764785409,473.71654592315195
Angola,bc85bi50,238.55847552767617,691.2182213657425
Burundi,bc85bi50,218.91136395409671,1215.4878805638734
Benin,bc85bi50,292.62776143699824,950.0713906624875
Belize,bc85bi50,255.93674856929107,2216.6053221179054
Bolivia,bc85bi50,268.3699695202089,1480.6245988766764
Brazil,bc85bi50,249.41102272176963,1517.6670535031508
Central African Republic,bc85bi50,276.5636270374801,1641.6066945072826
China,bc85bi50,205.3627284750972,1481.2330804798748
Côte d'Ivoire,bc85bi50,279.187904346539,1502.7164407966466
Cameroon,bc85bi50,257.21028875055674,1869.8256702166373
Democratic Republic of the Congo,bc85bi50,263.29540720320284,1708.787438726948
Republic of Congo,bc85bi50,260.4397308868973,1656.4218497054635
Colombia,bc85bi50,253.8335746537105,3607.470551648777
Costa Rica,bc85bi50,262.2581284969889,2815.858164437448
Cuba,bc85bi50,260.9478900673445,1213.3626444586923
Dominican Republic,bc85bi50,246.75774977694533,1088.250409539136
Ecuador,bc85bi50,251.99838513118098,2885.1543054795284
Ethiopia,bc85bi50,218.92463466576848,1124.5269167657627
Gabon,bc85bi50,258.8249106973936,1632.0140869694799
Ghana,bc85bi50,283.8407294624714,1696.6119259568243
Guinea,bc85bi50,265.91203256552933,1954.5539404249714
Equatorial Guinea,bc85bi50,252.33351515777392,1862.8740131623674
Guatemala,bc85bi50,231.11251661693788,1718.8745096715606
Guyana,bc85bi50,282.6591274408779,2014.607413274085
Honduras,bc85bi50,248.7052004258296,1487.5890072016382
Haiti,bc85bi50,253.26164461121166,1362.7508306145498
Indonesia,bc85bi50,262.4820303644675,2389.284701420327
India,bc85bi50,263.45275431866935,2540.8624138975056
Jamaica,bc85bi50,248.55873828317038,2259.269089357073
Kenya,bc85bi50,282.6703180305993,607.2529698199008
Cambodia,bc85bi50,265.28033300057774,2000.343840303582
Lao PDR,bc85bi50,230.7296635904393,1503.048796094147
Liberia,bc85bi50,275.4905143966392,2870.8378914132923
Sri Lanka,bc85bi50,284.4107633236488,2263.9370152175097
Madagascar,bc85bi50,230.6775966348711,2003.7258873801647
Mexico,bc85bi50,240.1333771212741,1241.9389346373814
Myanmar,bc85bi50,278.66816457798103,3216.4956028583424
Mozambique,bc85bi50,254.39777830603444,1117.684720021212
Malawi,bc85bi50,233.07598128774708,1108.388910690222
Malaysia,bc85bi50,281.28022697576154,2680.9921600385305
Nigeria,bc85bi50,281.5162609178875,1435.169262114686
Nicaragua,bc85bi50,275.5484723919612,1703.9030475594955
Nepal,bc85bi50,236.88242658142715,2341.50815555451
Panama,bc85bi50,257.7145230553919,2676.629663996936
Peru,bc85bi50,182.7562101715669,1062.2100273388612
Philippines,bc85bi50,260.6782242203898,2458.3011893484095
Papua New Guinea,bc85bi50,246.0765825167271,3041.6306758646224
Puerto Rico,bc85bi50,244.9153408195579,1645.0604613901223
Paraguay,bc85bi50,239.65347315918132,1658.5984313748927
Rwanda,bc85bi50,214.4173230049612,1094.9358110843727
Sierra Leone,bc85bi50,280.8925262421959,3102.601243908337
El Salvador,bc85bi50,264.87228878981597,1518.6453407046713
Suriname,bc85bi50,290.6767270198948,1988.0578455705931
Togo,bc85bi50,288.10258609360966,952.5592313257507
Thailand,bc85bi50,281.661904275566,2489.6422956298175
Timor-Leste,bc85bi50,260.526219967569,1815.2950512608095
Trinidad and Tobago,bc85bi50,274.5515420915772,1795.6300356079826
Tanzania,bc85bi50,252.90870588463758,1194.3001366669553
Uganda,bc85bi50,243.97788042639462,1316.860889541027
United States,bc85bi50,163.1265510323076,1452.3984260222073
Venezuela,bc85bi50,277.63322687362773,979.5088338013894
Vietnam,bc85bi50,251.97689773853986,1800.4364232357884
Yemen,bc85bi50,202.39537798816272,312.2986155336763
Zambia,bc85bi50,232.7830766455089,1133.5628459465706
Zimbabwe,bc85bi50,232.72867913345743,703.9045043412567
Angola,mg85bi50,236.86219724860024,771.1537332629285
Burundi,mg85bi50,214.67252098827785,1191.8156483038176
Benin,mg85bi50,293.29453753823964,1175.4340791744896
Belize,mg85bi50,257.0505314528534,2177.305954114079
Bolivia,mg85bi50,260.15101711732024,1481.2126947758613
Brazil,mg85bi50,246.08931825165584,1403.3999854192164
Central African Republic,mg85bi50,273.00801257738823,1778.6891728748867
China,mg85bi50,198.9985505499051,1457.318187913886
Côte d'Ivoire,mg85bi50,285.920066573436,1564.0629720820305
Cameroon,mg85bi50,257.407469750712,2066.6353539699076
Democratic Republic of the Congo,mg85bi50,258.0951340909186,1743.804911683083
Republic of Congo,mg85bi50,255.91604378314338,1901.409210674424
Colombia,mg85bi50,252.82541804309767,3100.146780810785
Costa Rica,mg85bi50,265.62241456998595,2436.002972084012
Cuba,mg85bi50,262.0168099969881,1355.9629382765106
Dominican Republic,mg85bi50,254.40577855942627,895.3557928883042
Ecuador,mg85bi50,250.8598538325546,3137.4918547319153
Ethiopia,mg85bi50,219.21567936594738,1203.538978224865
Gabon,mg85bi50,256.534544072138,1974.748080722184
Ghana,mg85bi50,294.7134241160761,1655.4983702528436
Guinea,mg85bi50,264.9023612314532,2132.4941952233057
Equatorial Guinea,mg85bi50,250.50520141568344,2345.297784677296
Guatemala,mg85bi50,229.95220347474722,2065.5434575973254
Guyana,mg85bi50,279.24094361084195,1938.721421488305
Honduras,mg85bi50,253.51065662414274,1290.3485307352657
Haiti,mg85bi50,260.28270409892315,1241.6202864638278
Indonesia,mg85bi50,261.8188887949783,2446.726738705231
India,mg85bi50,258.37682130464555,2470.0875912590564
Jamaica,mg85bi50,248.50401636391794,1859.4007527809715
Kenya,mg85bi50,281.2000053103626,600.2210312961088
Cambodia,mg85bi50,262.66786416368024,2274.847496850377
Lao PDR,mg85bi50,222.79083011201476,1650.0675081613142
Liberia,mg85bi50,276.79657478771935,2991.1949830253684
Sri Lanka,mg85bi50,284.8722625245894,1946.2554818900721
Madagascar,mg85bi50,230.46601592197194,1685.967863734604
Mexico,mg85bi50,240.9378502636887,1397.50093519474
Myanmar,mg85bi50,277.84735714902763,3269.305950365822
Mozambique,mg85bi50,252.81232785298292,1078.2339563131131
Malawi,mg85bi50,230.78902016103356,1053.3508469401866
Malaysia,mg85bi50,280.32155928410907,2501.5928647279034
Nigeria,mg85bi50,284.5017353672804,1574.7671588932817
Nicaragua,mg85bi50,280.1997872935155,1448.04877060526
Nepal,mg85bi50,232.3426856869048,2015.2447938267787
Panama,mg85bi50,259.3131988707812,2352.546979291536
Peru,mg85bi50,181.61252024547704,1037.5548394872
Philippines,mg85bi50,260.3084237392661,2256.6520170547083
Papua New Guinea,mg85bi50,243.65330328067063,3826.525966832334
Puerto Rico,mg85bi50,246.09233379778354,1254.3124733568734
Paraguay,mg85bi50,238.4728616666481,1591.3652698668054
Rwanda,mg85bi50,211.67190876803463,1098.9878953891528
Sierra Leone,mg85bi50,285.5999565391854,2906.55725083863
El Salvador,mg85bi50,265.1449972757905,1793.9955904318608
Suriname,mg85bi50,287.6339594431398,1850.2176094268139
Togo,mg85bi50,288.50120311955885,1186.7098722097753
Thailand,mg85bi50,280.76678326839607,2604.6349146374023
Timor-Leste,mg85bi50,260.53188804852954,1672.3530498915643
Trinidad and Tobago,mg85bi50,272.31686949887546,1707.374706699249
Tanzania,mg85bi50,248.12802062225666,1208.7023630846513
Uganda,mg85bi50,245.38005557725592,1375.5886508597187
United States,mg85bi50,160.60243403380116,1157.4512673004501
Venezuela,mg85bi50,277.36214446115423,982.3588932635453
Vietnam,mg85bi50,248.92462316502233,2005.9656072318369
Yemen,mg85bi50,203.02170300642052,310.91942936469565
Zambia,mg85bi50,229.91924753804645,1112.4797053127613
Zimbabwe,mg85bi50,229.62376883050834,604.0982464845076
Angola,mc85bi50,234.98467679909078,891.8162288252256
Burundi,mc85bi50,214.38317423436754,1245.901280777045
Benin,mc85bi50,290.32734399135876,1146.7937947327334
Belize,mc85bi50,262.95356594343974,2100.408938185821
Bolivia,mc85bi50,268.34350562991364,1496.6636625439653
Brazil,mc85bi50,248.2361116056612,1474.462534604308
Central African Republic,mc85bi50,275.9549874103513,1678.9900095747043
China,mc85bi50,203.27142692393448,1562.3292846603451
Côte d'Ivoire,mc85bi50,279.49898569848733,1593.2059070198213
Cameroon,mc85bi50,256.3723689034637,1940.2821292708043
Democratic Republic of the Congo,mc85bi50,260.7995432040516,1681.416056840892
Republic of Congo,mc85bi50,259.1779131435007,1832.2633288959607
Colombia,mc85bi50,250.83291446550746,3522.8885045868033
Costa Rica,mc85bi50,263.88208680157203,3683.5479279022993
Cuba,mc85bi50,262.2596760500302,1202.3930792845872
Dominican Republic,mc85bi50,252.09198816034018,1265.5467377853593
Ecuador,mc85bi50,251.34603943566805,2988.8049655015793
Ethiopia,mc85bi50,218.73518877138747,1109.8874975993162
Gabon,mc85bi50,255.62171990363063,1879.3760326086408
Ghana,mc85bi50,283.8821111684506,1757.2600686670662
Guinea,mc85bi50,263.80147449597376,2003.7484658206304
Equatorial Guinea,mc85bi50,250.0349347536697,2136.4177783228774
Guatemala,mc85bi50,233.57266422628507,2191.4180824401888
Guyana,mc85bi50,287.684830448404,1636.5824604822603
Honduras,mc85bi50,254.39357490478807,1443.0603220350722
Haiti,mc85bi50,258.8687528650564,1615.4811498191862
Indonesia,mc85bi50,260.85053375660124,2596.059324439446
India,mc85bi50,260.70381267666284,2136.3863316550546
Jamaica,mc85bi50,252.55771545628485,2233.7790711884677
Kenya,mc85bi50,283.11529377916713,463.2676670459599
Cambodia,mc85bi50,263.99526350271,2298.9520857785333
Lao PDR,mc85bi50,226.85330034443083,1793.800309441542
Liberia,mc85bi50,276.3959732125793,2936.83700435457
Sri Lanka,mc85bi50,282.9302868179896,2000.161443383675
Madagascar,mc85bi50,233.55000181494805,1482.8061597197463
Mexico,mc85bi50,242.91014530122362,1385.0330674412367
Myanmar,mc85bi50,275.9691631700937,3317.2920598420596
Mozambique,mc85bi50,256.94924011347143,987.8215703249882
Malawi,mc85bi50,236.71796739339663,944.4997869247933
Malaysia,mc85bi50,279.31301890756214,2873.7012500934143
Nigeria,mc85bi50,280.434471419059,1573.1319201355589
Nicaragua,mc85bi50,278.738374929794,2204.9244908576147
Nepal,mc85bi50,234.03157335270095,1727.9723595227176
Panama,mc85bi50,259.2628402151891,3217.5229939943174
Peru,mc85bi50,182.84046784624303,1013.0097600552245
Philippines,mc85bi50,260.52701883582586,2657.6730100241934
Papua New Guinea,mc85bi50,244.46171709291343,3080.2971464422653
Puerto Rico,mc85bi50,250.1206182611202,2070.77505044031
Paraguay,mc85bi50,234.38640680409495,1582.6721731170621
Rwanda,mc85bi50,211.5063121406339,1108.0798593898553
Sierra Leone,mc85bi50,281.07474782222744,3004.5248405435595
El Salvador,mc85bi50,267.8593952633235,1817.827143758087
Suriname,mc85bi50,294.19004503204906,1628.2386592035807
Togo,mc85bi50,285.91562488098396,1144.1303925844895
Thailand,mc85bi50,277.9569934174382,2717.627535101445
Timor-Leste,mc85bi50,260.26861545100616,1643.2288457170791
Trinidad and Tobago,mc85bi50,278.6521575456743,1527.9836656355687
Tanzania,mc85bi50,251.35436328611533,1093.0619428920552
Uganda,mc85bi50,241.07740097630344,1251.2126218398546
United States,mc85bi50,161.6864332646937,1366.0866837064693
Venezuela,mc85bi50,283.59703606567325,975.4038504352856
Vietnam,mc85bi50,250.46599642690964,2110.4149346951313
Yemen,mc85bi50,200.25714944342732,322.39065199787234
Zambia,mc85bi50,233.1099518830936,1056.278861582269
Zimbabwe,mc85bi50,232.29198326802452,601.7766702031589
Angola,gf85bi50,244.9758997367391,731.0892815990416
Burundi,gf85bi50,226.0084299800711,1260.2181402472816
Benin,gf85bi50,299.81934566320945,1126.0844021236776
Belize,gf85bi50,262.61590870581637,2427.939456507824
Bolivia,gf85bi50,280.4880950020736,1299.657588560313
Brazil,gf85bi50,259.4463024825553,1168.6684224802952
Central African Republic,gf85bi50,286.4497854365976,1578.1668286201445
China,gf85bi50,211.58167243253297,1410.6431422235469
Côte d'Ivoire,gf85bi50,287.2478455379124,1514.5915866629769
Cameroon,gf85bi50,266.3640273947817,1989.1066818369432
Democratic Republic of the Congo,gf85bi50,271.0544887520444,1636.3980299388775
Republic of Congo,gf85bi50,268.0204946288399,1727.4045522433082
Colombia,gf85bi50,262.4489594826717,3395.107156105787
Costa Rica,gf85bi50,274.64989180951324,3214.6601368950514
Cuba,gf85bi50,273.2638741752269,1162.4770008081312
Dominican Republic,gf85bi50,257.4705206665968,1204.2668026697959
Ecuador,gf85bi50,269.37213353970327,2423.9364423696106
Ethiopia,gf85bi50,227.97145993421375,1112.1907613837311
Gabon,gf85bi50,266.6695500313657,1770.3344493448524
Ghana,gf85bi50,291.64833738811427,1783.488481055705
Guinea,gf85bi50,273.42637821335717,2022.9522988257868
Equatorial Guinea,gf85bi50,259.927635177798,2067.512863408066
Guatemala,gf85bi50,239.5014568216738,2229.791902341317
Guyana,gf85bi50,291.2846153648553,1833.456707424186
Honduras,gf85bi50,258.20319505171926,1617.8379008834997
Haiti,gf85bi50,264.68186357880654,1434.7860677629978
Indonesia,gf85bi50,270.908793991221,2555.1122886414796
India,gf85bi50,268.2002146373636,2263.2607252578823
Jamaica,gf85bi50,260.4785660988481,2053.6257415470186
Kenya,gf85bi50,289.64611993199435,515.3936606508546
Cambodia,gf85bi50,272.5905375831671,2087.961678804663
Lao PDR,gf85bi50,236.6946777598222,1553.6212746374676
Liberia,gf85bi50,284.11077346633533,2901.1431264754324
Sri Lanka,gf85bi50,291.41609152294234,2095.354417888223
Madagascar,gf85bi50,238.03639640193205,1643.9701666141227
Mexico,gf85bi50,248.97508593077245,1444.7702243161266
Myanmar,gf85bi50,285.73584248359913,3273.9690091745197
Mozambique,gf85bi50,259.7859370965403,992.4521866385207
Malawi,gf85bi50,238.31782990409894,965.8024238941242
Malaysia,gf85bi50,289.9862036005106,2710.921591273404
Nigeria,gf85bi50,289.9705670534888,1573.5904928767334
Nicaragua,gf85bi50,287.3873408004978,1984.5774272642575
Nepal,gf85bi50,249.94393269724048,1593.2593114014448
Panama,gf85bi50,270.46626424557127,2917.943917344186
Peru,gf85bi50,197.03346418987027,823.6081798992675
Philippines,gf85bi50,271.1242792171152,2509.2980544724705
Papua New Guinea,gf85bi50,254.00718216707642,3277.415782699314
Puerto Rico,gf85bi50,254.56652310081404,1910.446122920467
Paraguay,gf85bi50,251.17175888393814,1249.5863840662455
Rwanda,gf85bi50,222.69270983415674,1125.1680419970667
Sierra Leone,gf85bi50,289.5272447696494,3205.2584685008183
El Salvador,gf85bi50,275.31498473357675,1818.8072833752256
Suriname,gf85bi50,299.3155638406522,1797.8214404411578
Togo,gf85bi50,294.89445012056825,1122.6805326449735
Thailand,gf85bi50,288.7468242409876,2556.0390522271737
Timor-Leste,gf85bi50,268.79152176685545,1891.255028731281
Trinidad and Tobago,gf85bi50,282.57486226095654,1695.4990776285438
Tanzania,gf85bi50,258.13509161245184,1130.9529824197123
Uganda,gf85bi50,252.03776178243749,1452.4695583287603
United States,gf85bi50,171.09605654884294,1625.2290333910837
Venezuela,gf85bi50,287.7621134294647,974.7214491074259
Vietnam,gf85bi50,259.3851355028416,1865.895562261373
Yemen,gf85bi50,208.60024049214599,355.6099631850993
Zambia,gf85bi50,238.5618442650855,1038.9774519563073
Zimbabwe,gf85bi50,235.71935931643327,580.6158421236869
Angola,hd85bi50,240.3133887246315,775.4173345325032
Burundi,hd85bi50,222.57160573968756,1157.9554692996162
Benin,hd85bi50,295.4084317837601,1019.6597797119867
Belize,hd85bi50,257.04525922865275,2117.023301849036
Bolivia,hd85bi50,268.0908028180457,1467.040589458178
Brazil,hd85bi50,252.0003617286224,1420.2559467518947
Central African Republic,hd85bi50,278.5168532691156,1598.0415603155325
China,hd85bi50,206.74385102305231,1499.8069628710791
Côte d'Ivoire,hd85bi50,281.6306773289911,1323.7893334623038
Cameroon,hd85bi50,260.04203151740256,1949.55766897687
Democratic Republic of the Congo,hd85bi50,264.93066667693313,1600.7696245036473
Republic of Congo,hd85bi50,262.53205078124654,1650.3267684259329
Colombia,hd85bi50,253.99479001306773,3418.5835318483823
Costa Rica,hd85bi50,268.77134481999485,3202.4925255673747
Cuba,hd85bi50,264.74972104336416,1272.9582250989401
Dominican Republic,hd85bi50,254.60133822678094,1176.8914882824101
Ecuador,hd85bi50,255.1414605638287,3226.6531180728525
Ethiopia,hd85bi50,224.8933920210544,1053.1655870322288
Gabon,hd85bi50,260.8999699121581,1667.1841379128891
Ghana,hd85bi50,287.2190251424258,1383.0689095864539
Guinea,hd85bi50,267.2713122307691,1880.6266058908298
Equatorial Guinea,hd85bi50,253.93309694294206,1927.6839648187304
Guatemala,hd85bi50,233.75697470175075,1954.9232842146018
Guyana,hd85bi50,288.27463939938457,1240.7605716562612
Honduras,hd85bi50,255.2944554251338,1447.165941875858
Haiti,hd85bi50,260.87838801984304,1477.8852483139015
Indonesia,hd85bi50,263.72001135299485,2153.2027859928594
India,hd85bi50,263.96947851142886,2343.8459110991
Jamaica,hd85bi50,251.7140287379375,2300.9977825503365
Kenya,hd85bi50,286.20417580696716,487.707616148599
Cambodia,hd85bi50,267.60788963527904,1982.6142603199507
Lao PDR,hd85bi50,233.09373695809288,1455.181236398644
Liberia,hd85bi50,277.29210658163584,2719.2928237435676
Sri Lanka,hd85bi50,285.35051005413516,2129.852024929189
Madagascar,hd85bi50,232.21224478488705,1613.3101789821571
Mexico,hd85bi50,241.8046979768463,1360.2199832339604
Myanmar,hd85bi50,278.51953265080186,3145.1958054738698
Mozambique,hd85bi50,256.6454869628011,1035.2726954495097
Malawi,hd85bi50,234.75822739883256,990.6468436069373
Malaysia,hd85bi50,281.3614917112084,2608.1781971879423
Nigeria,hd85bi50,284.2319944651346,1543.056963105877
Nicaragua,hd85bi50,283.1191278315537,1737.1106441091183
Nepal,hd85bi50,231.02805180444582,1866.2068582333156
Panama,hd85bi50,261.7103306450484,2871.3885602132646
Peru,hd85bi50,184.64986261018655,1070.38622413855
Philippines,hd85bi50,262.166961833584,2479.7084965769004
Papua New Guinea,hd85bi50,247.6325790433083,2985.595024308532
Puerto Rico,hd85bi50,248.69403703114043,1965.0035105670374
