"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52"
"PDO-3",-0.00403552800436607,-0.138836400813019,-0.010125197414613,-0.0120518188701683,0.0132632414759615,-0.0507078780743305,-0.033440457017105,-0.0724378595991907,0.030507921162021,0.0636370489116366,-0.103021973499661,0.0689194454164489,0.0211440070510523,-0.00479474611514495,-0.0922868442472261,0.152018665925479,0.023255464360077,-0.0318480806101761,0.0613150819946044,0.0569746343576359,0.0154705335762047,0.0786008377680643,0.121337143200473,-0.117184788610604,0.0598117002126499,-0.0304728709551977,0.149120352318191,0.00138757130809601,0.121670736387272,-0.130388802955906,-0.0535922282480075,-0.0139672845304452,0.0282868215326209,0.070380628283597,-0.0185104592324062,-0.101366352735962,-0.0132150321293663,0.10049215706014,0.0246249704303039,-0.221992014193742,0.0474187223457986,0.281030858352745,-0.0555497253274113,0.00538397373236013,0.0142426148183796,-0.0629127287519129,-0.0406528900345558,-0.00955946061753188,0.0334986369547949,-0.0429444505764314,-0.0687301173693146,-0.0480126157697347
"PDO-4",-0.0103556526233167,-0.133049829317309,-0.0107283943527808,-0.054172499572783,0.000144116202716571,-0.0772869041053855,-0.0119523490961345,-0.106589784688117,0.0289060808069753,0.0778842651929683,0.0193737917014603,0.0405805518182579,0.118261786634947,-0.0436551805002839,0.00274035380557006,0.1800400307693,-0.0459732719551248,-0.0790651500584526,0.0647538920269172,0.0435138427386359,-0.069660892057173,0.0300403509491129,0.107461001662893,-0.0172286419780199,0.0602456195142397,0.00225704877951894,0.132310708409596,-0.102506363239598,0.0689870125912376,0.0354745729479786,-0.114125701260148,0.000674772370245238,-0.0310400983692074,0.0762641479958683,-0.0816968492857257,0.0265452245961065,0.0155358507496747,-0.0155518537528988,-0.062808059245125,0.0630119515189644,0.06166087615711,0.0446504322889472,0.0807480971776944,0.0504002526513744,0.00283211400916849,-0.0205410250076396,0.00823754600928581,-0.0623732444658553,-0.030342184474452,0.218195351818727,0.0570253356604478,0.0275907635507126
"PDO-5",-0.00157183975540604,-0.120059596290298,0.000168169200242173,-0.0385636542546931,0.0209054471037124,-0.0999702569209505,0.00533506503617803,-0.0606950178535791,0.090187538537323,0.15803219798665,0.0678565498555714,0.0851609620139389,0.0370658259295061,-0.0184400826040367,0.0125145406427304,0.276949777980861,-0.0800558473372567,-0.0532528495052758,0.0372909388158864,0.0598093886011498,-0.0706855592383605,0.0305305760168142,-0.00754340062912431,-0.00639328624399979,0.0446917283668992,0.100903364099894,-0.0797407580955444,-0.0754597341798566,-0.0422221503739262,0.0547756846098961,-0.0196899625306283,-0.0143399976377525,-0.0394333841840806,-0.0911686964410666,-0.0807724031614842,0.0288956006391758,0.146787263522994,-0.0521206689407796,-0.0901310101537769,0.0392560194512346,-0.142561941744995,-0.139708106797179,-0.0929778454707658,0.149364354916008,-0.03637976550556,-0.203024732722881,-0.0200564301512248,0.0763937266298618,0.123429850517038,-0.111898281392055,0.00281006928354424,-0.0412009603316344
"PDO-6",0.0189050347166498,-0.108383652963122,-0.00726973344965652,-0.0256110835085837,0.0280821254601428,-0.129997179062191,0.0410561689115345,0.00973096431672279,0.0898287063374579,0.165685044517359,-0.0227637227243971,0.0792335254671565,0.123663972866772,-0.0196941844624897,0.133682437616589,0.224289468183279,-0.0986205200052716,-0.0817039525788297,0.0612440472250964,0.00141993053842482,0.0412709984614777,-0.0241387819642672,0.0612726551777594,0.0334243617391648,0.0508398060194602,0.0920904138465501,-0.0556233213406345,0.0802931514546088,-0.000843869812491958,0.0168683666785212,-0.0169149505495203,-0.0749312372269069,-0.0599029815246902,-0.0667051376004851,-0.0146920670218702,0.026011921619983,0.129799171981998,-0.0768883257075848,0.222505369550459,0.0761171083748157,-0.0632806467347537,-0.0436650124244233,0.0582204627914145,-0.093352775235758,-0.117620055311858,-0.0284858572620614,0.0227226784226659,0.138189450131692,-0.075425498428351,-0.068229811022027,-0.0672742194951467,0.0978515899938647
"PDO-7",0.0281279594565763,-0.110162046122151,-0.0451265543548101,-0.00811942528941911,0.00801862695289457,-0.157803515931728,0.0767403139204526,-0.0253349243085293,0.14093514382491,0.0897713321585709,-0.0304972914218461,0.0461991604452821,0.0872581955134136,0.0399442452769824,0.163712724624096,0.0325568239549696,-0.108939489750731,-0.0647751649755553,0.127641764100238,0.0222627312291166,-0.00871611481382987,0.0262600936016929,0.0333697406793163,0.109887586966,0.0550337187968119,-0.0517635778334711,-0.0376279127570962,0.133419473883328,-0.0271844016032435,0.0949005770335092,0.0393055546302972,-0.142082962910056,-0.116321991480565,-0.0256190985949135,0.00555819644854494,0.0650429202697844,-0.00239001426415967,-0.0797042672184305,0.122271482344381,0.0373647427533856,0.000692944244469225,-0.0137554155755318,0.00850692698462098,-0.0558008358850403,-0.0803538739671025,-0.0337377353274838,-0.018642925025496,-0.018980532539985,-0.138986136587048,0.0615479657050369,0.0180462692600252,-0.131686406121558
"PDO-8",0.0293481234839515,-0.12709617293523,-0.0604062049826704,-0.0279028149213967,0.0191289455924691,-0.151394329557597,0.0747418079098684,-0.0315831455675879,0.0958350804360905,0.0176446707242488,-0.0262686937617894,-0.0227805198499635,0.0565674254119049,0.0300394521345637,0.0889975417742897,0.0203707378529272,0.00529956184915505,-0.0044785520424289,0.155214991351406,0.00802214777619013,0.063082206315714,-0.0341947246810866,0.0341644422831861,0.0686503149911504,-0.00414780809870996,0.035985542615887,-0.012467046078533,0.0916923947142753,-0.0547718788778246,0.093199935510892,0.0886051772971949,0.0379660230580209,0.0631081648644049,0.0353724900867731,0.0257360250671942,-0.0480224308059264,-0.0780137072542132,-0.10919780065735,0.0031123944640611,0.0767836565743943,-0.011335485852803,0.0378769818629207,-0.0511150233192229,0.0522062267682086,0.0656459000474127,-0.0258613024815641,0.113883586204122,-0.147108685267343,-0.141707159463391,-0.025530724698223,-0.0403023733058277,0.0976563086019013
"PDO-9",0.0316299897070875,-0.144343763964176,-0.0165634154181702,-0.020470972033341,0.0387427924296443,-0.128965230342346,0.0952551073700117,-0.00789086308380257,0.0961277275613808,-0.0153467839700919,-0.0378201814521421,-0.11102948095078,0.114605857184687,-0.000124024480966422,0.0619221528595291,-0.00329730593001758,-0.0197705612819563,0.0432918406394789,0.0431840146188523,-0.0337264668407031,-0.00675284349214418,0.0277380148788456,0.0153269162662246,0.0348073492869969,-0.0874378169330516,0.0748213801286574,0.05309491180463,-0.0259462988602638,-0.0967515923216806,0.102936549677941,-0.0445782920583127,0.0812781691574214,-0.0672140566036667,0.0152624883179389,0.0565931522512526,0.0150718777178727,0.0632356076647374,-0.0400822254168142,0.0292891048080692,0.0827543213604107,0.180359049959452,-0.0561330524206728,-0.0198455788049231,0.180938667411479,-0.0447234798174761,0.0704371688741474,0.0835471400987566,0.00866307486394561,-0.0107450674715054,-0.0307735979476714,-0.0222167230344701,-0.0724685075239891
"PDO-10",0.0298817148797027,-0.127978767261842,-0.0219532869237845,-0.0175604239850103,0.000616011911258811,-0.0937854883334338,0.0769000049154384,-0.0768386253041468,0.0581623097951769,-0.0306144570649282,0.027322221867944,-0.161318499375684,0.124457195384627,0.0176193698893725,0.0502010413183563,-0.0540360710549953,-0.0179913376661334,-0.0351728756205731,0.0473139572911867,-0.0730907667117052,-0.0935661717513681,0.031467289034464,0.0356295557338141,0.0528209166055426,-0.0916195469264261,0.072218404390748,-0.0178454551645091,-0.0151481887994272,-0.113092148850906,0.0510459196909799,-0.0469998115254771,0.0755916305900828,0.00222084519916207,0.0773255588672755,-0.0738612602419748,-0.0156382578544074,0.0253756073383243,-0.135369056535482,0.0267785157550024,-0.0485625817598096,0.0512278225070293,0.0483900701948294,0.0655812136065238,-0.0864223708821225,0.0806999902623797,0.139345624496297,0.00106113039821516,-0.0327575670696641,0.122164801837933,-0.0954721200031346,0.0465875918837377,-0.121601299361949
"PDO-11",0.0462223581474117,-0.146045688876215,0.01745919879762,0.00234566334374336,-0.0123727101440777,-0.0438995626102402,0.0799160301142177,-0.128506224766881,0.0233038561003922,-0.0038625107024045,-0.0148475302569103,-0.1477400449765,0.0961467077646188,0.0207231220205376,0.0272730156733315,-0.0203191904391494,-0.0676222850570025,-0.0579411960892741,0.0125503958306727,-0.145122296889465,-0.147272316726533,0.0305728520144736,0.00533782385975711,0.0756254800337854,-0.0849431290202741,0.0571422026099374,-0.0816951892314643,-0.101844547786118,-0.0292566084005392,0.000230698136753002,0.0971461343491565,0.0677948996153214,0.099695720467262,0.00995255969288801,0.0598914383549202,-0.115475596674395,0.03337242267072,-0.0261942649432822,-0.0958017264274156,-0.0811127313282773,0.0298324175558342,0.0413888102759394,-0.0124830664618145,0.00253294352719278,-0.0215589919806388,0.183348587840224,0.0240920743337702,0.00998586043773241,-0.00178168783646197,-0.0631937489898731,-0.00946471751331509,0.0510445423369536
"PDO-12",0.0330361539370881,-0.122196305067946,-0.0100032769131237,-0.00682703265028991,0.0125343238998109,-0.00780148468049204,0.0467148992146757,-0.0836379130796974,0.0203821560219418,0.00918809826803998,-0.0213833837939816,-0.153996670520094,0.108806976636736,-0.0463138771261362,0.0445392846230041,-0.0650192686704885,-0.114327339814713,-0.122219646116746,0.027212058603812,-0.263225666324428,-0.020662904470856,-0.0947795925997968,0.0497029961400023,-0.00213859378697106,-0.0332393667638089,-0.0711860358911108,-0.167608626264089,0.0144120610836735,0.0325358816266238,-0.190621347835815,0.0214094154127533,0.0575694622535985,-0.00149810183177299,-0.00795389033167835,0.184887453232971,-0.125406076683228,-0.0401523347575291,0.0478164881703822,-0.094829290299189,-0.105744608522373,-0.0938458027702343,-0.0146114775055779,0.119343477237685,0.071217370397719,-0.0908409109313356,0.0870810978093706,0.00747958339329664,0.00594735458975949,-0.0145031335766588,-0.0110450140163743,0.0375634522378553,-0.0819513095776464
"AMO-1",0.111101915957199,0.0673414296690463,-0.0514121561373244,0.105549428325958,-0.0231474801699096,-0.168825691469023,0.0444829416553663,-0.0543482073997888,-0.156552538594235,-0.0888778670437698,0.00388348833246875,0.0711885780838503,0.0833086468169219,0.0472854249191284,0.0832883426522622,0.00704470493081601,-0.000800161997248113,-0.00968390509508976,-0.00942599524726898,-0.0304282467769507,-0.0700939387921226,-0.0458448146081239,0.0938716616083866,-0.0472224217111449,-0.0119509477144591,0.101293692505747,-0.00303907045020932,-0.00404333332383577,0.132239054466585,0.0241552274615791,-0.113452475288148,0.0157617063251106,-0.0547928802648779,-0.0352163104251139,-0.0170186024322289,-0.0928424009640736,-0.000170643053433127,0.00966780772085265,-0.0141941902554654,0.0208202180746205,-0.0234911418733276,0.015968322333164,0.084627714912018,-0.128232126955531,0.127561898311788,-0.00614956428313807,-0.0730146032083423,0.0418555806924308,-0.0590387814025461,0.0706469347169972,-0.0627513607018649,-0.0124934989180799
"AMO-2",0.121521903447251,0.083309822670921,-0.0559046577945684,0.106869396226593,-0.00299913109428554,-0.148321626138813,0.0758037567337852,-0.0295336530440208,-0.152879379848448,-0.0829674518886541,0.0870236031086231,0.0989101462338782,0.037517786942656,0.045720815186405,0.0959139905460033,0.0309833477168732,-0.0208244190283389,-0.0388566452597603,0.036958851073469,-0.00844790610166704,-0.0701503149632884,0.0195379860519562,0.101496266180611,-0.0220888195190535,-0.0874854193974949,0.0109144388461158,-0.00657248956653094,0.00880490075641764,0.0711645994182938,0.0392333280086397,-0.0883641837322148,-0.053606157171183,0.0698162108623714,-0.0794558498593834,0.0472173199666422,0.011757309873764,-0.0161346343343331,0.0593394745594559,-0.0872318911715041,-0.074921953372837,-0.0202726136512569,0.065257525956727,-0.0987335024570938,-0.0459714654682029,-0.00210143863472273,0.0373568666521015,0.018880707559522,0.106074228623726,0.00915932671092111,-0.0172423308474875,-0.0414670633847831,-0.00449478019604978
"AMO-3",0.118255794366884,0.0722601339626666,-0.0660436198864777,0.0953670625437408,0.00916845158981242,-0.110070206592222,0.0626943730507465,-0.0176400293339087,-0.101519970883547,-0.0111416042852376,0.131585107697763,0.100864131408268,-0.0151373660232446,0.0310804073018033,0.0701474610114357,0.0188895280767652,0.0422155928423363,-0.0472582677838908,-0.0440641468247786,0.0338197824079138,-0.043793830448577,0.0285015530289762,0.0945248189808839,0.00953233474037556,-0.0615139367181212,0.016806253582948,0.0124388423511681,-0.0134400559149069,0.0501686940119091,0.0398281424330563,-0.00586467685971845,0.0313230141491497,0.0606400618983733,-0.069416573576489,0.111392813802246,0.00150822364180392,-0.0405737208857715,0.0562991529318897,-0.104691988548596,0.000185375553925754,0.0590756162515568,0.025854236889694,0.00324813071581677,0.0843257772223781,-0.0614397550074969,-0.0631837258371361,-0.0598072419713463,0.103489490502848,0.0824636393570914,0.0660688546095656,-0.111662381076109,0.035293064618416
"AMO-4",0.103193541504437,0.0770447686263668,-0.101964878817396,0.103307931428501,0.0113650924815197,-0.0979315249916295,0.0493828262391639,-0.0540960092834026,-0.110310161306167,-0.00251347507243744,0.0471491789422309,0.0704446197692663,-0.0337419729627587,0.0235081737305068,0.0253674952115951,0.0228652219429755,0.0562332499936685,-0.0250416177185458,-0.0388092805147391,0.0542328468876644,-0.0375573262981942,0.119993188719247,0.00295201179547225,0.0518754295879413,-0.00568082845906672,-0.00950059162365583,0.0461806010386188,-0.0555600471011368,0.0944524988891226,0.0644648346909808,0.0121619135511931,0.0108439525677582,-0.019498085121153,-0.0261782153625882,0.0400131555995225,0.0351904823848471,-0.0948647655701082,0.0100886981730931,-0.176957683174812,0.0449178655335458,0.0660491660177602,0.0172423748160836,-0.03598633989273,0.000210048970707167,0.07527827357445,0.087767489085239,0.0391070843646608,-0.0414070664087939,-0.140577077455135,0.0478972829403304,-0.0425552856310872,-0.0333957051327546
"AMO-5",0.0797775473938886,0.0788301992557932,-0.0911478248606285,0.101051285418812,0.0248074007053569,-0.0899839798792662,0.0712935130951893,-0.0728285421145182,-0.12407279533779,-0.0121874819148082,-0.0013468123745739,0.0445973710559388,-0.0420897675678849,0.04036037511614,0.00790599417979279,-0.0187624689614995,0.0145919784398557,0.0301732007715071,-0.0796877524751543,0.0273546428062794,-0.0193274960930321,0.089829284042263,-0.0400502774615255,0.0706387080111911,0.0163245907015626,0.0416744004949056,0.0346393686603198,-0.0912542387604545,0.0458596856587248,0.045791586296391,-0.00876793739670177,-0.0331528411218387,-0.101557106739772,-0.00326846587903966,-0.106072578447346,-0.0301126538308307,-0.064276317044006,-0.0187322532122326,-0.0618342192878366,0.0439083132299328,0.0850813069752168,0.0386055408847894,-0.0370028705161092,-0.000991832739272416,0.035523927039686,0.0490228071947354,0.019642768343292,-0.0354042148637641,-0.0370804232862416,0.0212931744727121,0.133341049546736,-0.0967549598478974
"AMO-6",0.0694402980788884,0.0743030545543599,-0.0994548577100062,0.11411669970444,0.000829538158108911,-0.101986800932531,0.0684301264586399,-0.0535423819151574,-0.0818569389744747,-0.0022899272525889,0.0134381990901731,0.0578345080430262,-0.0708135063219751,0.028663896230138,-0.0104000133209471,0.0209760762201046,0.0682719802645459,0.0641733981564241,-0.0768705598507436,-0.0161126468202167,-0.0230049283056445,0.0560467051115965,-0.0659709256606539,0.0311200853730742,-0.00451416306081324,0.0628963278929343,0.0917751162242761,0.00397243360595122,0.0156544526145338,0.0113349229418345,-0.0858538858074638,-0.000377315785577673,-0.052398557741651,-0.0229726020054965,-0.0102968727960947,-0.0681440953435389,0.0191459419360179,-0.134724617947029,0.016013700016042,-0.0191555252260648,-0.0201581705842933,0.0194980680194285,-0.0221992791955087,-0.0300517150887008,-0.0338682396599563,-0.0984363141183217,-0.0667423919132555,-0.0631983557518776,0.124488569236362,0.0688409290133129,-0.0390797096278325,-0.0181250230014943
"AMO-7",0.058586900685017,0.0491594571087987,-0.111728770436197,0.0610774046193969,0.0282006771873192,-0.0883860551053199,0.0671532736439843,-0.064855784351629,-0.0608867663503434,0.0319645487539095,0.0440402717021561,0.0246477014442589,-0.0479008336860081,0.0223517724505057,0.000113032631632278,0.00120121219501534,0.0330569515762258,0.0631527761326892,-0.0810648124513076,-0.0437425750170383,-0.014765275732845,0.0198126616437266,-0.0891170882644035,0.0406457562189396,0.0365976934042801,0.0212952238515497,0.0594894786018888,0.0102221983707805,-0.0530810948378105,0.00775637153169906,-0.0510258496684324,0.00859006918851553,0.00158760977547168,0.0452872912343201,-0.000383592920847762,-0.144253550831204,-0.0460862411317983,-0.174913551095164,0.0260504294929333,-0.0286934587512539,-0.0366304644167138,0.021619288426112,-0.0227487355700181,0.0305189577444414,-0.0172308038144496,-0.0942967272980746,0.0756662607051533,-0.133389237202626,0.0674281980378184,0.0327994020079095,-0.00988625943138663,0.0185472829283051
"AMO-8",0.063511160368884,0.0315803517183443,-0.133960859690934,0.0665525365565001,0.0241649680003031,-0.072589513507855,0.0418707283766692,-0.0531592771635406,-0.0295318330214374,-0.018605141420707,0.0561657829053945,0.00531748545993831,-0.01567534139106,0.0264862306207494,-0.0581364903926986,0.00441276896194674,0.0670597600575764,0.0503577277989486,-0.102441258555624,-0.0682533574130751,0.0233066251172399,-0.0224107512597686,-0.1221289279468,-0.00814173059099298,0.0259287820570593,0.0205501229586554,0.021662328334388,0.0402443686207352,-0.0926932230537787,-0.0702353981610156,-0.0452701784715218,-0.0421540376481795,-0.0719157550543443,0.075685257135302,-0.0568990341476181,-0.0949656106057502,-0.0462773448028371,-0.0522060009434068,-0.0125151885688362,-0.0323144357710941,-0.0177932465355261,0.0499988404311346,0.0681936936478119,0.0120278677450029,-0.0219749262481596,-0.010742887286569,0.0702451780607899,0.029037175681393,-0.0953450182636653,0.128413441124525,-0.0490521802454922,0.00409537072906045
"AMO-9",0.0691069033182892,0.00802915677264272,-0.160208551286397,0.0460506952384873,0.0425551417676463,-0.0958586031145885,0.0321730336529438,-0.016438346364371,-0.00454081473617033,-0.0517216768531739,0.0726872249333881,-0.0513020221589723,0.011698968882677,0.0246029571306582,-0.100451211560027,-0.0036491500472421,0.0323858730145476,0.140203000048402,-0.0462205134185783,-0.0313196427078612,0.0023456192643535,-0.0466449624449366,-0.062124016821788,-0.0188076350199492,-0.0207854315091717,-0.0201651718286027,-0.0303483118049247,0.0120730484591152,-0.0233074207165956,-0.0404588450818186,-0.0232537969724402,-0.0397198587429563,-0.0467738960160491,0.0301799636151983,0.0290432898562428,0.0198583800124709,-0.0352884524777001,-0.0213605538564511,-0.008594280507025,-0.0598243736402114,-0.0617478678954748,-0.0102155484127087,0.0202030306845423,0.0933523109491888,-0.0859307122579581,0.0417595055996589,0.0684790679139234,0.191422033366528,-0.0911099779864993,0.0429005898894062,-0.00439052904610207,0.00287865886762074
"AMO-10",0.0760149871743451,0.0015589250239424,-0.167780523866996,0.0294163520929743,0.0267257278335467,-0.0921670942908273,-0.00102959621422804,-0.0558785951988844,-0.0248278643745633,-0.0488620809843999,0.0369592541138228,-0.0935859818706337,-0.00135291304351666,0.00424419028892517,-0.105957794867573,0.0189936766749908,-0.00399350244497189,0.0796943553923446,-0.0377861130889742,-0.0229958446373458,-0.0413327064487493,-0.00175163629066252,-0.00884176298383659,0.0614091515219825,-0.0764048367703104,0.0423750959265245,-0.0444517797777022,0.0889581150424456,0.0137247480871677,0.0553374159070753,-0.00366513833573311,-0.0933107886526848,0.0658910328101365,0.0181855503377286,-0.0134963435801948,-0.0251117024771301,0.0669154371290635,-0.0111176896746733,0.012705316487025,-0.0754520358386023,-0.0177596122567207,-0.0590552895746079,0.0361058990501139,0.0126158653524864,0.0469875862022942,-0.0213503275019439,-0.0101801658669103,-0.00115567728968513,-0.126802787058461,-0.0747382936195485,0.000337165314513355,-0.0263194011736635
"AMO-11",0.09289336310967,-0.00344702624750854,-0.146519440890544,0.0146964842260123,0.0348801200020373,-0.108251275061565,-0.0118289366409511,-0.033493112729491,-0.0474141343349123,-0.0856240599599897,-0.00915513995587145,-0.114173309326341,-0.0719788928773515,0.049408318871273,-0.120128183859323,0.0526526680263983,-0.0350389094602385,0.00845913666910089,0.0450837747056933,-0.0169160623378307,0.0185763108898731,-0.0438830230305373,0.0189569293215747,0.0397507173482541,-0.188961795095029,-0.0236094862346423,-0.00576083466036399,0.051875360186248,-0.0031661903441107,0.0305344200390933,0.07863987112254,-0.0123566012577096,-0.0972126298883689,-0.0592834609324162,-0.0640206982178011,0.017879097325177,0.0438119770127991,-0.0184838020183844,0.0445138491610733,0.00432092361989616,0.0225129305499779,-0.106439708061292,0.0499176251539039,-0.0458020172779102,0.120552710634806,0.0774952183660081,0.0634440184998961,-0.0281326472399179,0.115371179804055,-0.00255622812532479,0.0996299439094438,0.0305365057601647
"AMO-12",0.117334391456599,-0.00748466221479399,-0.116747279137746,-0.0169753053454921,0.0233559785608593,-0.105042584530586,-0.0517130684179179,-0.000265055899246433,-0.0365920447541025,-0.0508725953355507,0.0335978690637388,-0.0997850677114288,-0.0992347941064429,0.0845843457367523,-0.165701020025893,0.0823807580951701,-0.137135283881149,-0.0136794881186079,0.0452819222935904,0.0153102530012131,0.0508982881564259,-0.0664185815547802,-0.0758304316194756,0.0130341595418136,-0.184211051647039,-0.120207123029947,0.0133657918998183,0.0170864590519053,-0.0400805108487567,-0.0371741649639135,0.128769913343136,0.0193035531607782,-0.037203990577633,-0.193750877121551,-0.108056455304141,-0.00593304855396785,-0.037054536841911,-0.00199255590959329,-0.0102800458138211,0.0651695533077224,0.101039913562565,0.00753335093970079,0.229865111326704,0.0475502498148636,0.0695443693134736,-0.0150977826385396,-0.0595472770457172,0.0228125271424161,-0.0054524806974097,0.0352216393367199,-0.00403829069516656,0.0107536839614862
"Africa",-0.116064334654444,0.0455000236794862,-0.0150395474846482,0.0133398108381011,0.164749491199429,-0.0160677945698123,-0.108201763850038,-0.00658771968726395,-0.00130179072448139,-0.0776416952634713,0.0383725513370804,-0.0296649194959608,0.0552363475492647,-0.0517284470752052,0.00467098585299661,0.0343796196000778,-0.0251774803764019,-0.0150156188119314,0.0950182862054326,0.0558875854449217,-0.00728734938642297,0.00126726500673334,0.0685679800793568,0.0266356868550733,-0.0624601015241852,-0.0170446911817673,-0.012345288696532,0.00279579697474469,0.0535289078544607,0.0115953845896593,0.00638054611772853,0.0588962676103978,-0.0512901935655161,0.0666139262164857,0.0122953487036543,-0.0123986370058357,-0.00592755230234064,0.00734829197769473,-0.0349234302640499,0.0308141094573086,0.0061118269302285,0.0503264714168219,-0.018670064227762,-0.0297445334959635,-0.0357742726603373,-0.0135580645315734,-0.0340335815247907,0.00921523022291401,0.0283343324255023,-0.0104381257210925,0.00227915214729196,-0.00437499175740148
"Americas",0.106017984861446,0.0478874070296264,-0.000826714884254491,-0.118217855665047,0.0141866345375398,-0.0182702341389895,0.0369995759808109,0.0717407027313046,0.0306102033158013,0.0652334847394859,0.0324906043703328,0.0297044348105035,0.191163484469527,0.0292480896874558,-0.133046489456141,-0.0737818774617832,0.140269650970957,-0.0528300642398319,-0.0375755969668201,0.123285486248688,-0.136774348774463,-0.00423207235342717,-0.0169449804655306,0.0140435543631587,-0.0116210344832116,-0.0304747607604993,-0.0461615826781078,-0.130799139169624,0.020099069167685,0.00142116691944405,0.0428304981749155,0.00918071728223132,0.0237989603405434,0.0972403445437677,0.0298269033068245,0.0629045967471693,-0.0555678878601989,-0.0438510124164371,0.0629487808493032,-0.050428209613892,-0.0376654334950461,0.0730777749569348,-0.0241297397341323,-0.0122733471856794,-0.0118843852259827,-0.0299531666713286,-0.0246406803351156,0.0439250807582611,0.0079078527251799,-0.0538168008317497,0.0248409300578334,-0.0269630085101379
"Angola",-0.0128514956363136,0.116192501342254,-0.0593224761779226,-0.144471538387335,-0.0448484648435066,-0.0121888914135426,-0.166745940039836,-0.0990110138408747,-0.0151708599000762,-0.0499515848280552,0.0419200649746085,0.0228612608614799,0.0585913401312012,-0.0732043944903073,0.00996673701558898,-0.000152091855985504,0.0804735198672481,-0.0341032702395291,0.130703135345988,-0.0336655719134524,0.0120891835154036,0.010672590313716,0.0986269237742388,0.115748526128197,-0.143520638908001,0.0519686707879005,0.0374105353967488,0.00205846433839484,-0.161846872040563,-0.053133683017926,-0.0870269902629384,-0.0917817806264154,-0.033733890331439,0.151842003352772,-0.0491532188023914,-0.0799821527369285,0.020601181884544,-0.0276931011642332,0.0715895913532075,-0.0462423174956049,0.102276413200231,-0.0436423000601773,-0.0892788187361011,0.0729088543049655,0.0593021263982191,-0.0563107040953383,0.0414456607130008,0.0299926124522754,-0.0682472820994832,0.0739019115464662,-0.102659075309439,-0.0509833805788455
"Asia",0.0973105440931104,0.0712123221330748,-0.00151030393056424,-0.168774851603533,0.110241954755494,-0.00350406920173749,0.0160491050018979,-0.0870092265485305,-0.0459116889525681,-0.0137117897425184,0.0243677784856148,0.00587821792070865,-0.0220843361595764,-0.0407111264203706,-0.0181984968885621,-0.0245624139439259,-0.0184692233712856,-0.0650529840622487,-0.0473887490720669,0.0172388273688623,0.0616637158800856,-0.0589450066634304,-0.000551830801871434,-0.106436294239308,0.0362076640579729,0.0896284032622614,0.00968572341969149,-0.00436470065928037,-0.0759466394286589,0.0163544930533649,0.0150569928371029,-0.0527711175341366,0.0769400785352863,-0.0212279580685851,-0.0967732762683428,0.057115889269212,0.0103507244956151,3.89672889733383e-05,0.0371534062437463,0.0166475759009364,0.0052673014709495,0.0660088062935174,0.00328806442213348,0.020308192493254,0.0467251378011847,0.00158155807474777,0.0134598739009847,-0.052238632930808,-0.000518541127302964,0.0183574160516392,0.0782263519166582,-0.00544047068092885
"Belize",0.0841782920922246,0.0294611022300133,-0.0182875171101228,0.0682594505743009,0.12767203994611,0.0140199022488852,0.112756755966078,0.218649498044828,0.0412201230310345,0.0479576066852527,0.0894488322225024,0.0304159968653732,0.0530997821750111,0.0507352153679048,-0.0082467165126641,0.0872726711869555,0.0179772631096814,0.0688558207585967,0.011067563548212,0.0430837655910474,-0.046963112290139,0.107570597708301,-0.0668749765628847,-0.0753561511702536,-0.036269463130091,-0.170725034709649,0.0142334529839552,0.160768470942512,-0.0128217178675907,0.0189429098512592,-0.0876612382473954,0.19999729451166,0.0435063625357954,0.108211741023247,-0.0591636600348844,-0.0421668027943122,0.00339476858700206,0.0190411810188931,0.0925179229016785,0.120154497949653,0.00148112223655937,-0.154804138199377,0.0624650321395912,0.00933486744229079,0.0867813439870567,0.0441812019083209,0.0478553814932361,-0.0943352025670349,-0.0694711705845436,-0.252931607138512,-0.0356695658014304,0.0348636391138572
"Benin",-0.100012069175912,-0.0166368854319978,0.00129210601317251,-0.00982158344263799,0.00921049231916467,-0.142262966369856,-0.0122313866075954,-0.0148766242493164,0.0335401796402377,0.0214743366713373,0.00553005258034418,0.0313811525224973,-0.034461766573347,-0.24640240610556,-0.0436417324009321,0.0304825474362582,-0.00889041178752558,0.207020146324294,-0.0394337552911137,-0.0308959050416925,-0.132311617130978,-0.0960448531291617,0.102744500561002,0.0763590123700474,-0.0355657717517622,-0.0546058354070677,0.129515106496561,-0.0824662428171863,0.11564549313085,0.0483931661419835,0.0908468787431398,-0.088635338479156,0.127952544818179,0.0357807153113374,0.0141844085977271,0.0459514157044054,-0.0499387483631703,0.0541645723843712,0.0289636063174626,-0.013284311330109,-0.0795864006280632,-0.117866588115732,-0.225559062228339,-0.0389228878577277,0.0317169821576721,0.117395619470879,0.0781504603421437,-0.248258328331689,-0.00476749305767698,0.00236608423884735,-0.172311993040689,-0.022803017875657
