"distance","diffelev","sddiffelev","crowdist","sdcrowdist","diffpole","sddiffpole","planted","note"
1902,234.905491570657,592.847023573245,0.0689352979534553,0.264278319853253,0.00546081240249941,0.0432120400291127,0.00363256298751805,"shifted"
1903,237.807944815389,596.48435448643,0.065337416940915,0.0527711460224728,0.0049847771842758,0.0432488087705551,0.00358739498343498,"shifted"
1904,237.86151185802,596.778167598654,0.0898955810642234,0.623765577018681,0.00510320680456833,0.0432986145649567,0.00358659158165609,"shifted"
1905,238.030451987112,596.451247179193,0.0667519583802311,0.0678029875425377,0.00527576113008085,0.0433277372639431,0.00359233118531293,"shifted"
1906,236.441416530536,595.720478163991,0.0648146377930758,0.0522267516897464,0.00537598865446677,0.0433430436526649,0.00359852217821691,"shifted"
1907,236.554313075968,595.484393501805,0.0682872756828755,0.148481697034805,0.00539937432856447,0.0433459845086841,0.00360419646254096,"shifted"
1908,236.70748988332,595.051241065134,0.0646695103094889,0.0519755569572212,0.00541175502081725,0.0433349975426234,0.00361284473271855,"shifted"
1909,236.740243460945,595.05963754521,0.0650691664432859,0.0522285913857912,0.00544183605886519,0.0433394082169564,0.00361394091664,"shifted"
1910,236.809190452093,594.848099247967,0.0647317391223813,0.0538814138808596,0.00543831838703493,0.0433353362313185,0.00361837947806758,"shifted"
1911,236.871261404259,594.768638680013,0.064992614967689,0.052022046500289,0.00548705026388782,0.0433425473299238,0.0036198881403567,"shifted"
1912,237.148545910126,594.70214652823,0.0645880035966071,0.0516160680520514,0.00546331857799245,0.0433355449495562,0.00362193137190763,"shifted"
1913,237.373130335006,596.246001135872,0.0679334319554762,0.224075247169911,0.00529424227252792,0.0433448257679307,0.00360098097770944,"shifted"
1914,237.178750626299,595.277057990576,0.0646183398395424,0.0515206171581089,0.00539263780543645,0.0433198751928725,0.00361505846921403,"shifted"
1915,234.824062865174,593.198792575498,0.0649087029035228,0.0516810207241857,0.00536575197264354,0.0433398644876004,0.00360830141004765,"shifted"
1916,232.54879911687,592.415907263292,0.0646932449608213,0.0512472603265283,0.00523387088216978,0.0433456573522413,0.00359511917828582,"shifted"
1917,233.738853743623,594.640244573147,0.0691716557216574,0.2510902920686,0.00518017412305724,0.0433784635020614,0.00357991054722554,"shifted"
1918,234.278514482808,594.329857201777,0.0644470985084239,0.0511965253328079,0.00530428410448004,0.043335222021813,0.00359489094503973,"shifted"
1919,234.677821673063,595.24504337305,0.0650520923098569,0.057889148778631,0.0053482927583336,0.0433527065622065,0.00359071736344629,"shifted"
1920,235.190849002898,595.860327656162,0.0668509790145223,0.138468347656579,0.00535874220368329,0.0433829843940591,0.00358893153059676,"shifted"
1921,235.485335011132,595.700605285514,0.0647230420653829,0.0512308122167008,0.00541055328708992,0.0433599697626745,0.00359506029472299,"shifted"
1922,236.061104529812,595.560967578513,0.0644039865551612,0.0509146522083908,0.00539986627249655,0.043340470398974,0.00360010094810452,"shifted"
1923,237.03149120586,596.586250882773,0.0648024926548373,0.0535465911007092,0.00534691087936321,0.043383511144451,0.0035884600280095,"shifted"
1924,235.949099347154,595.189801253768,0.0644594539311762,0.0510605376654735,0.00522815558275132,0.0434992359804846,0.00355855684204769,"shifted"
1925,235.600479557201,594.825414352139,0.0733311245476594,0.392768992900844,0.00528168603945578,0.0435102937648339,0.00355797758591943,"shifted"
1926,237.076333877825,596.997202714636,0.0643030045555634,0.050936977868373,0.00514001625187996,0.043519728961042,0.00355399898239735,"shifted"
1927,237.539527736129,597.389098962069,0.0721605442860475,0.246234273301293,0.00521420015766339,0.0435251826371748,0.00355552259078885,"shifted"
1928,237.93637293898,597.120221183003,0.0646209855972339,0.0511798896489607,0.00527746098377467,0.0435058446186822,0.00356448974745126,"shifted"
1929,239.956176072879,598.86422430214,0.0646892898032246,0.0697401932534269,0.00503289319289203,0.043474413618804,0.00354174702470438,"shifted"
1930,241.414465993794,599.926274174004,0.0875101186826916,0.62308839912105,0.00498413291502525,0.0435890996345272,0.00352825895084726,"shifted"
1931,240.909665021782,599.807134718406,0.0664376361852884,0.0747865996792881,0.00519547224674446,0.0436590538746295,0.00353209652246154,"shifted"
1932,241.47524550243,600.230865238297,0.0650330387519898,0.0510265943003545,0.00535925840290496,0.0437101076783726,0.00352911963363641,"shifted"
1933,238.51494883817,595.992687615436,0.0772194355157281,0.418106240284942,0.00541052407348887,0.043696805058987,0.00352211659839499,"shifted"
1934,236.10627393287,592.369816392047,0.0647097713324399,0.0642485774249935,0.00517812825862095,0.0437670647048985,0.00350796899890092,"shifted"
1935,235.697712286164,591.633860965784,0.083435169191923,0.559391508947821,0.00530568801074709,0.0437545375942093,0.00351782693046801,"shifted"
1936,235.344352720458,591.042696092703,0.064499052554362,0.0521255608056523,0.00534247589811727,0.0437344668105491,0.00352694136603576,"shifted"
1937,235.28214158025,590.777422685935,0.0643704380396656,0.0502539644437287,0.00541334429680288,0.0437342996689126,0.00353047181768103,"shifted"
1938,228.296942767596,581.168380497269,0.064563020174122,0.0499685835412232,0.00559754999029682,0.0437243150789471,0.00352257540777131,"shifted"
1939,225.971848779772,577.603117492611,0.0645831266012594,0.0500511167202883,0.0056580855606402,0.0437524225273405,0.00351859907790858,"shifted"
1940,227.432803013936,578.795205799198,0.0645644469019532,0.0498198381428279,0.00551476994501307,0.0437640502557809,0.00351686769377034,"shifted"
1941,226.774160808604,579.840550118024,0.0762066488294753,0.472233159053251,0.00568030099764207,0.0437357777950007,0.00350509660441897,"shifted"
1942,227.511451734326,580.307496600869,0.0660197033176782,0.0590633511202789,0.0057724174386376,0.0436778554933818,0.00350582024479659,"shifted"
1943,226.559160622757,581.049512469199,0.0641225591652476,0.0497295386152385,0.00607633244156185,0.0435794651318896,0.00349457610231502,"shifted"
1944,223.709786026145,578.344173855382,0.0766907604573776,0.374259128679232,0.00591135001441432,0.0435990948313295,0.00349253391448757,"shifted"
1945,224.729925460678,578.143214822157,0.0663369809900019,0.142375099050534,0.00593844099226379,0.0435730632247415,0.0035018345808947,"shifted"
1946,218.598573903918,569.558810255544,0.0644055724000449,0.049682249241034,0.00579707512128844,0.0436495717678896,0.00348578537041352,"shifted"
1947,220.334289585765,572.037949813569,0.0659133988131999,0.0944475252243116,0.00585031259559841,0.0436995638341069,0.00348647841666669,"shifted"
1948,221.304846956132,572.460838277204,0.0654625179613929,0.1211375648578,0.00585143004399938,0.0437026504505541,0.00349677686068962,"shifted"
1949,222.527576557166,573.472405621785,0.0641177720103023,0.0492117232780071,0.0058887718926991,0.0437122421422599,0.00349811449010935,"shifted"
1950,221.339821543452,574.171208143864,0.0643360358869043,0.0560266138720624,0.00596667439295588,0.0437344168802198,0.00348842060655393,"shifted"
1951,222.522923957928,574.636795335391,0.0652280655335796,0.101390626526578,0.00585193067276849,0.0437139603798557,0.00349202408113734,"shifted"
1952,222.945728574256,574.426048119422,0.064218906864216,0.0537604423537425,0.00587282917985552,0.0437000726114443,0.00349969593314906,"shifted"
1953,223.587675285392,574.630994035187,0.0638766639157077,0.0489274062810903,0.00592981838449027,0.0437029696163263,0.00350194074829406,"shifted"
1954,224.18934672975,574.632227657335,0.0638367409167443,0.0487009117777889,0.00596090157661432,0.0436895876907968,0.00350462546621965,"shifted"
1955,224.312834433123,574.949071031479,0.063878299392683,0.0487696662827325,0.00597661665512231,0.0436883800802789,0.00350696877046381,"shifted"
1956,224.545696795457,574.895681730936,0.0637199106143634,0.0485027435645053,0.00597160117278628,0.0436812589490074,0.00351108927714075,"shifted"
1957,224.848346460345,575.119811812347,0.0638164210511935,0.0486005415293814,0.00599944297600803,0.0436844319496747,0.00351152888027031,"shifted"
1958,224.567052459579,575.609113342944,0.0637580039802327,0.0483221744377013,0.0059351828386111,0.0437095704229572,0.00350710665768944,"shifted"
1959,224.657994090628,576.027633618867,0.06392306151439,0.0484176099619945,0.00594017111306972,0.0437262323993314,0.00350356162810937,"shifted"
1960,224.97733470829,575.854964051214,0.0638546928187421,0.0481262121592241,0.0059537876461158,0.0437178195340034,0.00350817383604537,"shifted"
1961,228.358336882068,577.449454834463,0.0639577940970022,0.0486544028331098,0.00589010376042134,0.043892604981651,0.00347243037222836,"shifted"
1962,227.48727266059,580.873301511826,0.0642446025688219,0.0510720485987217,0.00649347967906258,0.0437377815217611,0.00343638967324265,"shifted"
1963,228.605344946731,579.799283904035,0.0787721984177022,0.409055449541069,0.00624134714668655,0.0437844285890309,0.00345065921837145,"shifted"
1964,229.530894346921,581.401858509758,0.071295855436216,0.348830455225921,0.00629855299045114,0.0438293316994189,0.0034326643403768,"shifted"
1965,231.461338192906,582.077764057033,0.064688843868225,0.111040239538646,0.00605759668879082,0.0439919422815338,0.00342154518322007,"shifted"
1966,232.529057841983,582.47187186441,0.0689248561650372,0.310114518473918,0.00589887018289299,0.0440034800134523,0.00341643867267659,"shifted"
1967,232.507171169605,582.279232458019,0.0756396534708106,0.468549665593928,0.00587292946621493,0.0440027257683589,0.00342006702073841,"shifted"
1968,232.072950918718,581.623817613318,0.0642729866688865,0.114797054078296,0.00590877947099633,0.0439816784594707,0.00343121340099667,"shifted"
1969,231.924949916202,581.38798739421,0.0636177352851842,0.048187624476164,0.00594922958070103,0.043982648229706,0.00343539524615795,"shifted"
1970,231.847869249131,580.991336044957,0.0635058971680583,0.0479472124385105,0.00594495381761249,0.0439658718611038,0.0034424506309326,"shifted"
1971,232.412715636739,581.541288548391,0.0634933611614407,0.0489993765149888,0.00598028307295093,0.0439940042096727,0.00343535979185576,"shifted"
1972,232.876837392703,581.939312902249,0.0765172685194556,0.489063738763083,0.00594142280363009,0.0440045908895534,0.00343155683404594,"shifted"
1973,232.390839972571,581.286147526245,0.0632390228098722,0.0478595458110015,0.00599772313677417,0.0439874763910996,0.00344077448209837,"shifted"
1974,232.592528857518,580.987300382046,0.0634220621065432,0.0476412989483841,0.00603578432474923,0.0439588565383819,0.0034447058533578,"shifted"
1975,232.825747082878,580.901610940437,0.0635523653375692,0.0499787421827848,0.00609701912584898,0.0439466494816805,0.00344476682021291,"shifted"
1976,231.713721821815,580.3569385301,0.0633631202087138,0.0475073807795369,0.00608492982575506,0.0439624197081131,0.00344049657033086,"shifted"
1977,231.367596914928,580.510037182567,0.0668442959871625,0.148048467955585,0.00616699253475332,0.043966670704897,0.00343787121674895,"shifted"
1978,232.099811015607,579.464198550381,0.0655680021612546,0.116729720575305,0.00614031548718433,0.0439576324795808,0.00344470527993251,"shifted"
1979,232.328395043208,579.730058991286,0.0633463352578982,0.0500815855643729,0.00621534523252758,0.043937858446607,0.00344147547376606,"shifted"
1980,232.301614712838,580.695470780609,0.064235603934091,0.0700861575758935,0.00610527749888068,0.0439210400939699,0.00343296398209051,"shifted"
1981,233.631361110193,581.960970443614,0.078676650618079,0.494129425142826,0.00623483523715141,0.0438262150514975,0.00341583469182261,"shifted"
1982,233.309022842645,580.785636851346,0.0636386387328147,0.047182838811814,0.00624180212765513,0.0438447307247263,0.00343143232287663,"shifted"
1983,233.573434395382,580.503173581914,0.063154832334627,0.0474280879449939,0.00630859956352533,0.0438801294193224,0.00342573343313772,"shifted"
1984,234.46000901037,581.028340078089,0.0633520145532827,0.0633469125851308,0.00609726435357259,0.0438976585891694,0.00341977642241498,"shifted"
1985,235.172732059713,581.439947378436,0.0835703662958727,0.606584467095733,0.0063512833011909,0.0438909672449218,0.00341376283690111,"shifted"
1986,236.164450732585,581.821351231764,0.0707886927278295,0.249537131307086,0.00654015053120933,0.0439247757442068,0.00340543846340504,"shifted"
1987,235.52546948904,581.333533077062,0.0635273464077712,0.0470280226925282,0.00640968376099957,0.0439587739640168,0.00341608787219117,"shifted"
1988,235.657285692265,580.926405840272,0.0631569576263146,0.046699566514128,0.00636494399376476,0.0439961016433784,0.00342133158463074,"shifted"
1989,236.156696304416,582.712230438025,0.0630758010379211,0.0469632377282426,0.00612903724795581,0.0440898806998649,0.00339826907062981,"shifted"
1990,235.715976661424,582.442996613887,0.0630472972325559,0.0466020845523212,0.00613107570413543,0.0440164433898724,0.00339591213898806,"shifted"
1991,235.172646018183,582.692452013219,0.063316791575263,0.0751637144527735,0.00618086016057957,0.0439556666855242,0.00338742498738024,"shifted"
1992,236.228418632119,582.652858604104,0.0634897915785003,0.0561020339867674,0.0059015970162037,0.0437666125231284,0.0033914084066732,"shifted"
1993,236.279835664564,582.176313976169,0.063959101335937,0.13891231545441,0.0058909225074831,0.0437086499129901,0.00339565246063563,"shifted"
1994,236.916147407448,582.688779394976,0.064303175472877,0.111102080854066,0.00591796594333097,0.0437512090693151,0.00338950916145721,"shifted"
1995,236.628234870578,582.811469098437,0.0668222794345944,0.135162630372151,0.00597257519211987,0.0437616483326231,0.00339014820238594,"shifted"
1996,236.584721693562,582.175908232776,0.0631598955000914,0.0489903910722798,0.00596686123092944,0.0437270388799414,0.00339912863158035,"shifted"
1997,236.422832318289,581.900107807715,0.0629877520114816,0.0461110835448361,0.00598016864608096,0.0437175844170624,0.0034026934536217,"shifted"
1998,236.491682531038,581.50130569072,0.0630773045242688,0.0459365534308429,0.00597305150875172,0.0437005606106243,0.00340824043921853,"shifted"
1999,236.413980817393,581.354131712942,0.062938596258851,0.0459577868359509,0.00598866641439229,0.0436984737043665,0.00340981343111093,"shifted"
2000,237.160481048363,581.876060126187,0.063092014132511,0.0457491805502434,0.00612411203582256,0.0436870254007221,0.00340277847347513,"shifted"
2001,237.263928474946,582.069470088132,0.0660247355192072,0.240508832850704,0.00615273976225355,0.0437019215023961,0.00339977725476975,"shifted"
2002,237.753431365002,582.156116628645,0.063100065673762,0.0457316604757285,0.00597543862432034,0.0437091627085436,0.00339822603611993,"shifted"
2003,238.767013529399,582.767161149328,0.0723538845452538,0.390738473027619,0.0057804156166856,0.0436985013176618,0.00338654870888502,"shifted"
2004,237.256667232369,582.772742016104,0.0642970144673895,0.110729134711619,0.0060132463403505,0.0437110007381386,0.00338259671945078,"shifted"
2005,237.731370571012,582.101926207274,0.0666907634325704,0.124690265905101,0.00597342626281198,0.0437062933062232,0.00338632714879054,"shifted"
2006,238.433005149368,582.455541957908,0.0629721904432678,0.0454900114683703,0.00614988471976657,0.0436985979667419,0.00338200876564912,"shifted"
2007,238.160716847265,581.901335509776,0.0628624945815256,0.0455115646014819,0.00611097341417427,0.0436732135818417,0.00338775905973539,"shifted"
2008,239.122216153778,582.160369920047,0.0631245411966513,0.0740387736117249,0.00622649419826674,0.043692982420799,0.00338078163890097,"shifted"
2009,238.376553805649,581.641200704872,0.0627181465912221,0.0454352179064049,0.00612839561258873,0.0436978307185154,0.00338941679785065,"shifted"
2010,239.147511148569,580.905955320415,0.0627939295347021,0.0451322025782521,0.00609978592833943,0.0436990421013019,0.00339151182694763,"shifted"
2011,238.984071618872,580.939873999416,0.0626279096232787,0.0451970324181203,0.00615431494955301,0.0436889960893728,0.00339162256976081,"shifted"
2012,239.166181014827,580.882968969847,0.0631839669812543,0.0561926041675051,0.00617292478953261,0.0436645460451987,0.00339348422448341,"shifted"
2013,238.921341450087,580.765609297025,0.062573593373274,0.0450420119751308,0.00614626943972772,0.043674938225854,0.00339537845197924,"shifted"
2014,239.119111383919,580.557735627772,0.0627913402731086,0.0481769970670235,0.00611724571198898,0.0436731275224214,0.0033979863247021,"shifted"
2015,238.968600118833,580.574929374849,0.0625018627073178,0.0449053032418866,0.0061191311415663,0.0436863392201696,0.00339781429508323,"shifted"
2016,239.877920504104,580.909330036467,0.0625864959108538,0.044748440573308,0.00605292960355168,0.0437180031493381,0.00339167219275429,"shifted"
2017,238.914569550582,579.242712107709,0.0637591544293247,0.104482728748824,0.00636569394156554,0.0437646739455078,0.00336233989930262,"shifted"
2018,239.086047070092,579.541098482425,0.075580823140357,0.471825686941058,0.00620372059536419,0.0437122396310493,0.00337987664081441,"shifted"
2019,238.989679713672,579.884140184165,0.0629742855737703,0.0464122035435313,0.00621519450677636,0.0436845772795705,0.00338288983445787,"shifted"
2020,239.373109408524,579.974065480425,0.0625640235394569,0.055725077068407,0.00617730419576268,0.0436734374680187,0.00338856488564143,"shifted"
2021,239.415850663431,580.14449464256,0.0623693647150873,0.0446654040745791,0.00618291210119409,0.0436652654215804,0.0033875622734987,"shifted"
2022,240.244008487478,580.243705998974,0.0627278552708108,0.0642530120966423,0.00619430952861735,0.0436459599790972,0.00338688424006254,"shifted"
2023,239.46503285395,581.281007129652,0.0624848691398963,0.0540402131447538,0.00631276101845387,0.0436830295499148,0.00337572527834943,"shifted"
2024,239.589897081451,580.634420467589,0.0651631400481549,0.109642975618143,0.00621382602724732,0.0436726980018143,0.00338502049157563,"shifted"
2025,240.115053254184,580.914796625742,0.0621178462684741,0.0443480881046473,0.00622263489512238,0.043694310699797,0.00337714338855692,"shifted"
2026,238.393508700561,582.11224081256,0.0645885683023237,0.141545764349148,0.00625680731238253,0.0436010716463371,0.00336092342198817,"shifted"
2027,236.435560613658,580.029732636165,0.0715528902353944,0.266715777071996,0.00633065180448844,0.0435908360590776,0.00336263503199212,"shifted"
2028,237.579737018331,580.040850881514,0.0619019608163374,0.043747014070392,0.00622498295013311,0.0436260245485351,0.003364777028152,"shifted"
2029,237.616580208477,579.880926435113,0.0629476457863387,0.056486403956656,0.00622487528729243,0.0436452352984618,0.0033696657931413,"shifted"
2030,238.655597282711,580.536227525016,0.0619320016035507,0.043678711639833,0.00626513587992989,0.0437028951107815,0.00336322070672482,"shifted"
2031,238.471986903059,580.021475236484,0.0645874323148098,0.107599625693129,0.0062255065432687,0.0437026725938796,0.00337012720763978,"shifted"
2032,240.429935292268,581.390573580302,0.0619751085488809,0.0436545827515301,0.00600344297739394,0.04373615112882,0.00335145475050811,"shifted"
2033,240.711716740413,582.410428417305,0.0625737110856567,0.0616772387885421,0.00608158121121373,0.0437837057596338,0.00333630805337348,"shifted"
2034,241.496318216838,582.75151405061,0.0619913256011088,0.0436511059646876,0.00593598331907628,0.0438240332782146,0.00333388547890861,"shifted"
2035,243.51419463858,585.457329805289,0.0729458836286342,0.42542866194137,0.00549167871153612,0.0437801615029231,0.00329710203308937,"shifted"
2036,242.642406576115,583.806883355114,0.0647343083572078,0.187010948593164,0.00568486745624454,0.0436125203712395,0.00331581972923234,"shifted"
2037,234.853165309472,573.870971285374,0.062805336621192,0.105149356219075,0.00551115616185445,0.0436530025292737,0.00330704511832162,"shifted"
2038,237.826822623285,576.97075173711,0.0622771348347642,0.0870757016356076,0.00547878023420238,0.0435896350025973,0.00330628316493889,"shifted"
2039,238.100031241252,578.162769583958,0.0741816543159453,0.468837038194755,0.00573813399038175,0.043570719503909,0.00330388292222101,"shifted"
2040,238.599322108368,579.069389772021,0.0724514700995828,0.444961663721338,0.00575108730995513,0.0435661044629634,0.00330517694878499,"shifted"
2041,238.513031137973,578.634600234198,0.0624244186253107,0.09999554318579,0.00577176603630979,0.0435567762105613,0.00331373205591145,"shifted"
2042,238.975314374828,578.699377602297,0.0618301046321748,0.0431296933496157,0.00578557240725233,0.0435582025071392,0.00331827896956004,"shifted"
2043,239.106522402262,578.65167374574,0.0621753939412397,0.0552541881060079,0.00580567304713062,0.0435565774165455,0.00332028611648815,"shifted"
2044,239.067671069723,578.47212960882,0.0617686064146978,0.0429831038965874,0.00582797724846937,0.0435323625020828,0.00332446133678691,"shifted"
2045,239.119436938423,578.99186390105,0.0616545487825773,0.0431600629738414,0.00579235211441963,0.0435747934431925,0.00331805451393678,"shifted"
2046,239.393981333198,578.621024896691,0.061947248868165,0.0508943330417063,0.00585490406909345,0.0435469861190076,0.00332506386182226,"shifted"
2047,240.537326848767,579.362874434425,0.0616627055270291,0.0429823311614201,0.00573050429875418,0.0435796703968763,0.00331367914834091,"shifted"
2048,242.859086854997,581.384760339494,0.0618412566235779,0.0430588926596746,0.00551377923947394,0.0436613177837752,0.00328459798429988,"shifted"
2049,241.95577926704,580.379249060025,0.0869211738356335,0.648019772092238,0.00569819247822144,0.0436616866133382,0.00330004237353436,"shifted"
2050,238.75845480225,577.063622008896,0.0617565091577375,0.0428183399571074,0.0057734734292007,0.0436199573239941,0.003286781780445,"shifted"
2051,240.398824798043,579.336429452194,0.0757981541577023,0.43743036546448,0.00594290602754422,0.0436088499544583,0.00328527553435262,"shifted"
2052,240.559135543104,578.749674971548,0.0616288787502331,0.0426451112102912,0.00586005639844205,0.0435779631101361,0.0032963402209375,"shifted"
2053,241.132389123686,579.039068819082,0.0615521172635112,0.0427201507540947,0.00584322651640717,0.0435971370633636,0.00329592721761162,"shifted"
2054,241.76569594284,578.992239587838,0.0619916989321635,0.0517813843061799,0.00584313952777073,0.0435905432639247,0.00329618399074995,"shifted"
2055,241.968613426079,579.239318976694,0.0619614406321466,0.0790778085483803,0.00595586788076643,0.0435791518417367,0.00329158152267342,"shifted"
2056,241.750073420536,578.85877999128,0.0622673427933948,0.0595163390897786,0.00594525270806493,0.0435563000902622,0.00330002990104799,"shifted"
2057,240.744703704984,578.588833077888,0.0614842692184214,0.0434901401345421,0.00596401841179247,0.0435776117433139,0.00329674718577047,"shifted"
2058,242.290874572448,579.295707477561,0.0616106483542014,0.0422664335776949,0.00574939312700003,0.0435412142366872,0.0032890712266103,"shifted"
2059,241.405568304109,578.989618385419,0.0616940632735666,0.0423052672603834,0.00578368603600715,0.0435053755334014,0.00329337663050029,"shifted"
2060,242.77406746694,579.8160184065,0.0617057979206255,0.042199967861419,0.00583536289797452,0.0434740283239375,0.00327921911539548,"shifted"
2061,243.257496500402,580.262914903447,0.066422214531875,0.176682670614642,0.00593021355081924,0.0434358428981311,0.00327204790608352,"shifted"
2062,242.943705961566,579.822404604477,0.0629624913853385,0.0560439398138654,0.00583771451473443,0.0434107780265947,0.00327964510470588,"shifted"
2063,242.579234976612,579.605837017247,0.061783485117069,0.0430519706735192,0.00584676682431502,0.0434077216907278,0.00328333373062381,"shifted"
2064,242.944351896961,579.846177015709,0.0619494996919366,0.0485320414489746,0.00585459667537378,0.0434008783494398,0.00327944150143827,"shifted"
2065,242.742258990386,580.013574345662,0.0631934049923747,0.145593957207355,0.00586958129763643,0.0434018170574999,0.00327839340344695,"shifted"
2066,243.179451660311,579.619646185843,0.0615025577082204,0.0418362283762363,0.00598836431702709,0.043312284248469,0.00328335518521264,"shifted"
2067,243.012035530055,579.438720556298,0.0613673866116299,0.0417417019511241,0.00599657606977879,0.0432977264489215,0.00328567103451093,"shifted"
2068,242.836429886455,579.05273757208,0.0614277228842237,0.041645649119085,0.00600901310911338,0.0432946734323555,0.00328741283860583,"shifted"
2069,242.909395728729,579.203246356797,0.0614997975760595,0.0462355852394731,0.00600938451502805,0.0432916192456694,0.00328795364821756,"shifted"
2070,243.121164993375,578.892937060937,0.0613528693393642,0.0415074877984672,0.0060301799351001,0.0432800143214427,0.00329127588848138,"shifted"
2071,243.512853636922,579.172868700167,0.0612450158358937,0.0415202733604282,0.00597247200824499,0.0432801834222069,0.00328756009572929,"shifted"
2072,245.656785840987,581.125090878649,0.0617209387864783,0.0520120453683919,0.00579074643862538,0.0432586599491917,0.00326006167527835,"shifted"
2073,240.872536931469,578.720802922467,0.0638242209398153,0.0845985148526465,0.00610315068186687,0.0431410082109908,0.00325820002694379,"shifted"
2074,241.830129716927,578.836453046374,0.0687542310390289,0.220490445156438,0.00587443743088133,0.0431617605304568,0.00324562098982164,"shifted"
2075,242.657210275306,579.593403388518,0.0808193034387298,0.570611406027396,0.00567418407699258,0.0432238808399994,0.00323996959721445,"shifted"
2076,242.508278174193,578.844484666929,0.0764142691669414,0.502760241881204,0.00576375320149664,0.0432479017220257,0.00325031223686189,"shifted"
2077,241.624322908298,578.433681164508,0.0612815749948138,0.0412209047852745,0.00582753006161132,0.0432822729601145,0.00325359723319011,"shifted"
2078,241.552641832956,579.184262401156,0.0628733981066578,0.107986545823883,0.00576307016737456,0.0433562085849458,0.00323390564583395,"shifted"
2079,239.526545994372,578.111843969313,0.0627574313116401,0.0983087101254294,0.00575128677536353,0.0433314327716876,0.00323106307163329,"shifted"
2080,240.588445649999,577.920206805524,0.0614125812289265,0.0476339481561873,0.00574784474770605,0.0433096062146437,0.00323652737423702,"shifted"
2081,240.390660207124,577.603846234936,0.0610599856732751,0.0410968967426947,0.00578488999604899,0.043291372684974,0.00324324575571963,"shifted"
2082,240.647228127344,577.404048919338,0.0611462773390753,0.0409894402939515,0.00578786609987717,0.0432790553570362,0.00324607455297012,"shifted"
2083,242.425271120805,579.101503200045,0.063418481043135,0.2138571662732,0.00552314334477811,0.043321025174184,0.00322381054635431,"shifted"
2084,242.625472909952,578.915382452152,0.0778143378732744,0.531171952630462,0.0058043455274001,0.0432454178036358,0.00322560091007131,"shifted"
2085,242.311012998151,578.366309300396,0.0746795980101299,0.533242117476883,0.00581302800189791,0.0432832120035553,0.00323286728875994,"shifted"
2086,242.259966247719,577.770256633953,0.0610453677175975,0.0408298100911713,0.00582867177289205,0.0432910188401065,0.00323997459797102,"shifted"
2087,242.156344475009,578.868822550548,0.0609774861705839,0.040773225915312,0.00587653234113429,0.0433332662777698,0.0032187070653214,"shifted"
2088,241.679276223502,577.998398444588,0.0845122680419069,0.561138711215759,0.00577050340660329,0.043292980197957,0.0032281761749931,"shifted"
2089,241.971405848501,577.838327014583,0.0608492841264985,0.0405600001367537,0.00578855564040768,0.0432946945586808,0.00323422056324206,"shifted"
2090,242.380694824305,577.366959641983,0.0609032001180138,0.0404733137332943,0.00580369035713787,0.0432958432478487,0.00323878127590245,"shifted"
2091,242.360114996326,577.28757757363,0.060772745355147,0.0404701088749657,0.00581083301092039,0.0433004990594113,0.00324081471167329,"shifted"
2092,242.514592871163,576.991613025187,0.0608387657889805,0.0403778078395287,0.00583560122707772,0.0432939333173928,0.00324456126995955,"shifted"
2093,242.693085849492,577.125066924136,0.0606904378178919,0.040349094526823,0.00581217330086868,0.043304875206729,0.00324299159260768,"shifted"
2094,243.012627974273,577.014725391522,0.0624119056945913,0.170206785487122,0.00582539002188074,0.0432993037738887,0.00324380343950599,"shifted"
2095,242.692129630579,576.829101427564,0.0606737643274366,0.0403575326259025,0.00584097934677688,0.043290605481046,0.00324501270286729,"shifted"
2096,240.704779706839,575.783775308317,0.0606816202536409,0.0401783480781603,0.00579743366614158,0.043313883872899,0.00323734730823091,"shifted"
2097,240.023397532176,575.113614738486,0.0605728699076268,0.0401604745146033,0.0058982859021454,0.0432679509233185,0.00323701557398175,"shifted"
2098,240.861056213661,575.660132970496,0.0606004376138061,0.0401354237856877,0.00590285546943536,0.0432845272038321,0.00323132977481383,"shifted"
2099,242.129483111629,576.683461211271,0.0611359869774648,0.0442322368436526,0.00580139667839505,0.043252293953005,0.00322926911270949,"shifted"
2100,242.896072956091,577.242989964634,0.0608022213885718,0.0630027045638987,0.00572087338068856,0.0432337188744239,0.00322480590087024,"shifted"
2101,243.000924688027,577.52711838671,0.0619842570516091,0.0592898981544152,0.00566112955572503,0.0431562260920436,0.00322375679473439,"shifted"
2102,242.886988134675,576.892868501604,0.0606604222503297,0.0402958461929361,0.0057016793545488,0.0431161465193986,0.00322713942095074,"shifted"
2103,243.308712649752,576.40856047356,0.0613946638838272,0.115095317215539,0.00569455251479972,0.0431035456585077,0.00322630549365618,"shifted"
2104,244.849726751563,577.833944982579,0.0605241176437692,0.0399702533333557,0.00553390125942732,0.0431631223211221,0.00321115793920584,"shifted"
2105,245.340215378554,578.138897616837,0.0842735400420289,0.61326464017337,0.00551867369333185,0.0432023251471015,0.00320738841677476,"shifted"
2106,244.85700965742,577.582782513045,0.0604431777601012,0.0397417951667434,0.00565361083163849,0.0432264588621528,0.00321444645157773,"shifted"
2107,246.103746444463,578.050257926512,0.0620551583367809,0.160248500086272,0.00569589532640968,0.0432571300736113,0.00320523677092852,"shifted"
2108,246.255799810601,577.965415785124,0.0609951081498915,0.0479830544022336,0.00564987566245148,0.0432059049642451,0.00320709449360333,"shifted"
