"center","unweighted","arabicaed","robustaed"
796.423502823144,0.000390072910295935,0.000188296533469466,0.000225210224147175
801.635122399973,0.000386654313817258,0.00018710484148639,0.000222541096726098
806.846741976803,0.000383229253876737,0.000185926897831492,0.000220177461313588
812.058361553632,0.000379803859598619,0.000184712929297432,0.000218123454482712
817.269981130461,0.000376385106347793,0.000183422009523788,0.000216367580215484
822.481600707291,0.000372980673623522,0.000182016839412242,0.00021488210245418
827.69322028412,0.000369598882340387,0.000180457959831275,0.000213622203869921
832.904839860949,0.000366248674305148,0.000178699719307979,0.000212525548770304
838.116459437778,0.000362941475703974,0.000176689838334759,0.000211513279756593
843.328079014608,0.00035969111370148,0.000174373462172178,0.000210493470310851
848.539698591437,0.000356504656392312,0.000171701388032103,0.000209367600478705
853.751318168266,0.000353391837341023,0.000168640961089437,0.000208030894453118
858.962937745096,0.000350361280508574,0.000165165417730106,0.000206386488957788
864.174557321925,0.000347419794062448,0.000161332523804408,0.000204396968184231
869.386176898754,0.000344571671829706,0.000157235022493537,0.000202044531859288
874.597796475583,0.00034181808438588,0.000152988245591437,0.000199341861966702
879.809416052413,0.000339156638608627,0.000148729229264279,0.000196326311315453
885.021035629242,0.000336581172850475,0.00014460269913699,0.000193050589397555
890.232655206071,0.000334081835531418,0.000140746338981104,0.000189572092933149
895.4442747829,0.000331647140400005,0.000137277446176286,0.000185943262248278
900.65589435973,0.000329259954607534,0.000134282615432702,0.000182205064970894
905.867513936559,0.000326898103504481,0.000131811454382205,0.000178384979794945
911.079133513388,0.000324544139401942,0.000129874653070781,0.000174499813257246
916.290753090218,0.000322181851945865,0.000128446117682226,0.00017056252733031
921.502372667047,0.000319797239393537,0.000127468420448005,0.000166591219809397
926.713992243876,0.000317379304144067,0.000126870507802613,0.000162623260541248
931.925611820706,0.000314920639333476,0.000126546177109304,0.000158718668111388
937.137231397535,0.000312417792747487,0.000126377554114002,0.000154951792403269
942.348850974364,0.000309871410589736,0.00012627208820566,0.00015140675913868
947.560470551193,0.000307286175886638,0.000126150721592357,0.000148166770099015
952.772090128023,0.000304669930696966,0.000125952780884172,0.000145302550276038
957.983709704852,0.000302036628852816,0.000125638823890469,0.000142862098987214
963.195329281681,0.000299403919646969,0.000125191224960913,0.00014086341095139
968.406948858511,0.000296788937866654,0.000124612451823831,0.000139291155104228
973.61856843534,0.000294209579026228,0.000123921236806741,0.00013809761872911
978.830188012169,0.000291683574229936,0.000123147132691131,0.000137207658997664
984.041807588998,0.000289227531820962,0.000122324200775605,0.000136526996251673
989.253427165828,0.000286855987236038,0.000121484728781388,0.000135952903855006
994.465046742657,0.000284580509659859,0.000120654160065479,0.00013538136673447
999.676666319486,0.000282408918948209,0.000119847797437589,0.00013472226729219
1004.88828589632,0.000280344668325341,0.000119061864261095,0.000133925726775038
1010.09990547314,0.000278390527264101,0.000118280203673672,0.000132971971004034
1015.31152504997,0.000276540920501254,0.00011747491631656,0.000131868761369524
1020.5231446268,0.000274775948536152,0.000116608447132037,0.000130644378797723
1025.73476420363,0.000273079516131097,0.000115636594652891,0.000129337765225046
1030.94638378046,0.000271433029764745,0.000114512687722807,0.00012798811269595
1036.15800335729,0.000269816628670152,0.000113193044136733,0.000126626216754948
1041.36962293412,0.000268210497568422,0.000111643467344716,0.000125269360866977
1046.58124251095,0.000266596151773134,0.000109846050999639,0.000123920522686026
1051.79286208778,0.000264957582633517,0.000107805097847417,0.000122571540449937
1057.00448166461,0.000263282158607611,0.000105550689762205,0.000121208848643438
1062.21610124144,0.000261561194852399,0.000103138525569819,0.000119818960874198
1067.42772081827,0.00025978793691856,0.000100646875996636,0.000118393904588216
1072.6393403951,0.000257961087486934,9.81773730309082e-05,0.000116937903635234
1077.85095997193,0.00025608752146072,9.58124291912879e-05,0.000115458284874547
1083.06257954875,0.00025417243785288,9.36154828860369e-05,0.000113963190236953
1088.27419912558,0.000252221757854255,9.16238514046114e-05,0.000112457718013628
1093.48581870241,0.00025024127522903,8.98457934023936e-05,0.000110941347754259
1098.69743827924,0.000248236038128404,8.82627575359772e-05,0.000109407309024897
1103.90905785607,0.000246210016380632,8.68359118428575e-05,0.000107843987959798
1109.1206774329,0.000244166067922632,8.55152807720478e-05,0.000106237966206558
1114.33229700973,0.000242106178852737,8.42495002873084e-05,0.000104577935750902
1119.54391658656,0.000240031916410387,8.2994350024489e-05,0.000102858574397098
1124.75553616339,0.000237944575375163,8.17187495224237e-05,0.000101083510369995
1129.96715574022,0.000235847196936712,8.04076462897436e-05,9.92667306339278e-05
1135.17877531705,0.000233744955879522,7.90611055960047e-05,9.74338341085424e-05
1140.39039489388,0.000231643697643632,7.76980183476529e-05,9.56217590615128e-05
1145.60201447071,0.000229550575435075,7.63456416756928e-05,9.38669674131756e-05
1150.81363404754,0.000227473642342096,7.5033828787428e-05,9.22058358375909e-05
1156.02525362436,0.000225421275261341,7.37921801405468e-05,9.06725217554233e-05
1161.23687320119,0.000223401502082202,7.2646501227162e-05,8.92976622006226e-05
1166.44849277802,0.000221421310368022,7.16160270309009e-05,8.81076691645075e-05
1171.66011235485,0.000219486014796213,7.07116883755466e-05,8.71240001528255e-05
1176.87173193168,0.000217598752426869,6.9935614381735e-05,8.63617337812713e-05
1182.08335150851,0.000215762344940494,6.92818934884829e-05,8.58270022092851e-05
1187.29497108534,0.000213974641419254,6.87383858221059e-05,8.55132916520179e-05
1192.50659066217,0.000212227281881479,6.82891531557709e-05,8.53972213752462e-05
1197.718210239,0.000210513229303956,6.79169234218032e-05,8.5434997207578e-05
1202.92982981583,0.000208824293580724,6.76062606794129e-05,8.55605775276144e-05
1208.14144939266,0.000207151819808926,6.7341535672992e-05,8.56750016224728e-05
1213.35306896949,0.000205487407796509,6.71055078019552e-05,8.56797379099209e-05
1218.56468854632,0.000203823618469079,6.68845995659348e-05,8.54860901336966e-05
1223.77630812315,0.00020215462334802,6.66646365700612e-05,8.50260386844865e-05
1228.98792769997,0.000200476753789649,6.64309584572135e-05,8.4264226293403e-05
1234.1995472768,0.00019878890752684,6.61695785662443e-05,8.32054446667775e-05
1239.41116685363,0.000197092650289543,6.58693040743737e-05,8.18960649224116e-05
1244.62278643046,0.000195393800541108,6.55243916344595e-05,8.04190426648406e-05
1249.83440600729,0.000193700588468401,6.51370424055491e-05,7.88833088354814e-05
1255.04602558412,0.000192022218349154,6.4718899267462e-05,7.74092842275524e-05
1260.25764516095,0.000190368478651707,6.42907502914142e-05,7.61127667009822e-05
1265.46926473778,0.000188748773049211,6.38798974881238e-05,7.50894802316175e-05
1270.68088431461,0.000187171162454087,6.35154397404577e-05,7.44087933707745e-05
1275.89250389144,0.000185641518704186,6.32269569544169e-05,7.41053834956182e-05
1281.10412346827,0.000184162884861132,6.30153290990518e-05,7.41168463495018e-05
1286.3157430451,0.000182735121793456,6.28653711083848e-05,7.43621905880307e-05
1291.52736262193,0.000181354896294454,6.27417187153862e-05,7.4727420412807e-05
1296.73898219876,0.000180017652699038,6.25930058329635e-05,7.50787414794042e-05
1301.95060177558,0.000178713614289215,6.23597682756321e-05,7.52789173404881e-05
1307.16222135241,0.000177430990911875,6.19845059131377e-05,7.52049944690597e-05
1312.37384092924,0.000176161063431693,6.14218376307599e-05,7.47650822544133e-05
1317.58546050607,0.000174896689026084,6.06466696347069e-05,7.39116561181079e-05
1322.7970800829,0.000173632981654539,5.96587460504495e-05,7.26490774473825e-05
1328.00869965973,0.000172367660409108,5.8482747086908e-05,7.10337327315185e-05
1333.22031923656,0.000171101039283863,5.71640635444676e-05,6.9166324044099e-05
1338.43193881339,0.000169835675266966,5.57612887254668e-05,6.71772268411773e-05
1343.64355839022,0.000168575731815831,5.43401322697285e-05,6.52197000088296e-05
1348.85517796705,0.000167326148850413,5.29637062787675e-05,6.34300209881014e-05
1354.06679754388,0.0001660927688715,5.16740537324968e-05,6.18971448695419e-05
1359.27841712071,0.000164879756034704,5.04978015813023e-05,6.06694850481121e-05
1364.49003669754,0.000163687531929996,4.94472701908302e-05,5.97544230370091e-05
1369.70165627437,0.000162515389734793,4.85231358669664e-05,5.91244663547563e-05
1374.91327585119,0.000161360782315426,4.77180943790988e-05,5.87275573337848e-05
1380.12489542802,0.00016021973474442,4.70206968119122e-05,5.84990158065387e-05
1385.33651500485,0.000159087416929812,4.64186857591616e-05,5.83727682012855e-05
1390.54813458168,0.000157958789261761,4.59013465499634e-05,5.82901115761759e-05
1395.75975415851,0.000156829234957581,4.54605710714543e-05,5.82050902738267e-05
1400.97137373534,0.000155695102265009,4.50905034574698e-05,5.80864154556896e-05
1406.18299331217,0.000154554096605763,4.47858130027634e-05,5.79165447510302e-05
1411.394612889,0.00015340513537933,4.45406528676166e-05,5.76864675879761e-05
1416.60623246583,0.000152249532395616,4.43379572197119e-05,5.73979285558175e-05
1421.81785204266,0.000151090333196272,4.4149649994405e-05,5.7059098078069e-05
1427.02947161949,0.000149930983870732,4.39402076638101e-05,5.66766900829136e-05
1432.24109119632,0.000148775353885322,4.3666517037008e-05,5.6257641427703e-05
1437.45271077315,0.000147627358331669,4.32829842267625e-05,5.58091290687907e-05
1442.66433034998,0.000146490628115471,4.27486861973731e-05,5.53391159116657e-05
1447.8759499268,0.000145368245846123,4.20353048565945e-05,5.48569546259636e-05
1453.08756950363,0.000144262555121567,4.11342695107696e-05,5.43735585587106e-05
1458.29918908046,0.000143175042527039,4.00615623186974e-05,5.39007654123619e-05
1463.51080865729,0.000142106285447068,3.88590118768333e-05,5.34497691693376e-05
1468.72242823412,0.000141056925414062,3.75915406871912e-05,5.30288340474638e-05
1473.93404781095,0.000140025297001755,3.63406135622015e-05,5.2640848587893e-05
1479.14566738778,0.000139008204692665,3.51988296301672e-05,5.22817049964621e-05
1484.35728696461,0.000138002899349766,3.42690267203652e-05,5.19385143837286e-05
1489.56890654144,0.000137006287977386,3.36088002276243e-05,5.15907539499047e-05
1494.78052611827,0.000136015173683165,3.32596257372652e-05,5.12197177787227e-05
1499.9921456951,0.000135026541392776,3.32365653841267e-05,5.0810758948059e-05
1505.20376527193,0.000134037882364608,3.35283238754866e-05,5.03567002142529e-05
1510.41538484876,0.000133047542128058,3.40997472651083e-05,4.98593686264674e-05
1515.62700442559,0.000132055067370419,3.48961102062592e-05,4.9328902780784e-05
1520.83862400241,0.000131061518287724,3.58485769189906e-05,4.87810893932231e-05
1526.05024357924,0.000130070166103645,3.68803338567945e-05,4.8233489059896e-05
1531.26186315607,0.00012908694735596,3.79130078467386e-05,4.77013914887971e-05
1536.4734827329,0.000128118752828925,3.88730515557097e-05,4.71946424149163e-05
1541.68510230973,0.000127173689998881,3.96977743767217e-05,4.67161179302079e-05
1546.89672188656,0.000126260306784518,4.03406290912054e-05,4.62621617101857e-05
1552.10834146339,0.0001253867843413,4.07578258261824e-05,4.58252363430554e-05
1557.31996104022,0.000124560067868205,4.09666185089779e-05,4.53950923042047e-05
1562.53158061705,0.0001237850248182,4.09922908907301e-05,4.49665373565019e-05
1567.74320019388,0.000123063723766175,4.08763819796918e-05,4.45402488938213e-05
1572.95481977071,0.00012239492148725,4.06716542256789e-05,4.41229663833419e-05
1578.16643934754,0.000121773830492087,4.04347442547287e-05,4.37264576253723e-05
1583.37805892437,0.000121193789155745,4.02183107998429e-05,4.33651301544475e-05
1588.5896785012,0.000120640570268569,4.00636303130398e-05,4.30526380324299e-05
1593.80129807802,0.000120098398608961,3.99945670903165e-05,4.27980030484352e-05
1599.01291765485,0.00011955287534902,4.00137122292565e-05,4.26019222355929e-05
1604.22453723168,0.000118990135446063,4.01012572945738e-05,4.24540408759292e-05
1609.43615680851,0.000118397838478729,4.02168645116114e-05,4.23319820281171e-05
1614.64777638534,0.000117765998528427,4.03044421463805e-05,4.22027803109065e-05
1619.85939596217,0.000117087602766564,4.02895268326428e-05,4.20236059615206e-05
1625.071015539,0.000116358990646443,4.01049018869826e-05,4.17503490656632e-05
1630.28263511583,0.000115579986462086,3.9704978487779e-05,4.13591352754347e-05
1635.49425469266,0.000114753796326028,3.90618417159299e-05,4.08409703979381e-05
1640.70587426949,0.000113884794952174,3.81723053513979e-05,4.02067335585317e-05
1645.91749384632,0.000112984500615469,3.70588273672959e-05,3.94856612334304e-05
1651.12911342315,0.000112066045375919,3.57670594207083e-05,3.87201147133843e-05
1656.34073299998,0.000111141391134653,3.43604949957886e-05,3.79579793283587e-05
1661.55235257681,0.000110222508002474,3.29130903860388e-05,3.72446174313822e-05
1666.76397215363,0.000109320663907821,3.15009867616793e-05,3.66163382259169e-05
1671.97559173046,0.000108445775822673,3.01945261468654e-05,3.60968575394249e-05
1677.18721130729,0.000107605850107308,2.90516273798528e-05,3.56973295088864e-05
1682.39883088412,0.00010680653694294,2.81132997616016e-05,3.54194719436778e-05
1687.61045046095,0.000106050821004479,2.74097190211721e-05,3.52611520022218e-05
1692.82207003778,0.000105338867275699,2.69468792873607e-05,3.52280237549103e-05
1698.03368961461,0.000104670287435477,2.6697112574003e-05,3.53103706884366e-05
1703.24530919144,0.000104037576785826,2.66350213846093e-05,3.55087772095915e-05
1708.45692876827,0.000103430839662662,2.67293206637321e-05,3.58207915353066e-05
1713.6685483451,0.000102840877700057,2.69459523000949e-05,3.6237218059206e-05
1718.88016792193,0.000102258100095757,2.72499557663309e-05,3.67399132202898e-05
1724.09178749876,0.000101673332674465,2.76060643304523e-05,3.73020071654217e-05
1729.30340707559,0.000101078602441605,2.7978356267791e-05,3.78906443961099e-05
1734.51502665242,0.000100467833356368,2.83295755343141e-05,3.84715492619594e-05
1739.72664622924,9.98373920317651e-05,2.86208703554151e-05,3.9014184219781e-05
1744.93826580607,9.9186430116264e-05,2.88126300469711e-05,3.94961056551694e-05
1750.1498853829,9.85169831533428e-05,2.88668170655761e-05,3.99053634612707e-05
1755.36150495973,9.78334699430313e-05,2.87486564215649e-05,4.0240364012894e-05
1760.57312453656,9.71448037662592e-05,2.84218600730803e-05,4.05037566394666e-05
1765.78474411339,9.64603640298282e-05,2.78965108625236e-05,4.07090577798848e-05
1770.99636369022,9.57891217655808e-05,2.71864438221598e-05,4.08657647294321e-05
1776.20798326705,9.51393354940218e-05,2.63212998249111e-05,4.09766729643806e-05
1781.41960284388,9.45177706433231e-05,2.53429313691224e-05,4.10382665918953e-05
1786.63122242071,9.39290882620457e-05,2.43002686329602e-05,4.1040795022587e-05
1791.84284199754,9.33754542422255e-05,2.32437145032038e-05,4.09693844508196e-05
1797.05446157437,9.28563989060559e-05,2.22200986877776e-05,4.08058949569299e-05
1802.2660811512,9.2368933784669e-05,2.12689493408451e-05,4.05313221880687e-05
1807.47770072802,9.19079090603759e-05,2.04204405220517e-05,4.01286041000018e-05
1812.68932030485,9.14673056310889e-05,1.96949619164263e-05,3.95856722276978e-05
1817.90093988168,9.10376711817247e-05,1.91039389832071e-05,3.88984740501909e-05
1823.11255945851,9.06108057797543e-05,1.86513794249106e-05,3.80735273450704e-05
1828.32417903534,9.01803091841643e-05,1.83453716457423e-05,3.71267629992162e-05
1833.53579861217,8.97412932600911e-05,1.8170847223335e-05,3.60921830977115e-05
1838.747418189,8.92907111566643e-05,1.81173399142333e-05,3.50181851926883e-05
1843.95903776583,8.88274925204815e-05,1.81749306558336e-05,3.39495157761049e-05
1849.17065734266,8.83524879916976e-05,1.83326107721934e-05,3.29280612479596e-05
1854.38227691949,8.78682415229181e-05,1.85779089747635e-05,3.19872349019211e-05
1859.59389649632,8.73786221890707e-05,1.88959671921793e-05,3.11475551718094e-05
1864.80551607315,8.68883575496289e-05,1.92683511664734e-05,3.04142310890733e-05
1870.01713564998,8.6403241743551e-05,1.9672099304739e-05,2.97772761105465e-05
1875.22875522681,8.59286450729693e-05,2.00796199944532e-05,2.92142865861996e-05
1880.44037480363,8.54681903700144e-05,2.04599678451455e-05,2.86955834932708e-05
1885.65199438046,8.50245794597722e-05,2.07817339799654e-05,2.819097329894e-05
1890.86361395729,8.45992540921846e-05,2.10173071281359e-05,2.76769958452846e-05
1896.07523353412,8.41923465812721e-05,2.11421797958745e-05,2.71432598778771e-05
1901.28685311095,8.38027094751814e-05,2.11533424161307e-05,2.65981442664858e-05
1906.49847268778,8.34280032245369e-05,2.10674653926085e-05,2.60717186785201e-05
1911.71009226461,8.30648230248461e-05,2.09088468452245e-05,2.56027584100763e-05
1916.92171184144,8.27088509327841e-05,2.07082777853279e-05,2.52320263388181e-05
1922.13333141827,8.23550261994442e-05,2.04968167584919e-05,2.49930338283738e-05
1927.3449509951,8.19969517760634e-05,2.03000423709673e-05,2.49039906294802e-05
1932.55657057193,8.16278350871002e-05,2.01340937714028e-05,2.49626678262542e-05
1937.76819014876,8.12419593628905e-05,2.00042553687122e-05,2.51452847384231e-05
1942.97980972559,8.0833915288357e-05,1.990614444688e-05,2.54097087928738e-05
1948.19142930242,8.0399112019191e-05,1.9828905035653e-05,2.57023903941692e-05
1953.40304887925,7.99341410963074e-05,1.97593586370955e-05,2.59677016727681e-05
1958.61466845607,7.9437113152042e-05,1.96859206099824e-05,2.61578443859699e-05
1963.8262880329,7.89079352424173e-05,1.96009580087348e-05,2.62413344904562e-05
1969.03790760973,7.83484971039348e-05,1.95023446883615e-05,2.62026459204506e-05
1974.24952718656,7.77627379559853e-05,1.93942528177629e-05,2.60624907426934e-05
1979.46114676339,7.71565715429493e-05,1.92825107873597e-05,2.58586905148162e-05
1984.67276634022,7.65375281961824e-05,1.91741319845715e-05,2.5632565567419e-05
1989.88438591705,7.59167357938323e-05,1.90769264637298e-05,2.54234001354435e-05
1995.09600549388,7.53043811496875e-05,1.89997455125158e-05,2.52607321281181e-05
2000.30762507071,7.47099285907473e-05,1.89528405813097e-05,2.51594060857329e-05
2005.51924464754,7.41418644524024e-05,1.89476820804287e-05,2.51180646435684e-05
2010.73086422437,7.3607076266091e-05,1.8995713782677e-05,2.51209657015397e-05
2015.9424838012,7.31103510383993e-05,1.91058768918699e-05,2.5142334397384e-05
2021.15410337803,7.26540401644184e-05,1.92812255276186e-05,2.51520213105067e-05
2026.36572295485,7.22379257651655e-05,1.95154317958578e-05,2.51211138508769e-05
2031.57734253168,7.18593069288528e-05,1.97902932391694e-05,2.50263422719105e-05
2036.78896210851,7.15133052058336e-05,2.00717657300129e-05,2.48503415922641e-05
2042.00058168534,7.1194677529676e-05,2.0314464787981e-05,2.45837137568492e-05
2047.21220126217,7.08935149488564e-05,2.04748834134998e-05,2.42337379656187e-05
