"variety","center","weighted"
"robusta",-16.9667318982387,0.0124926006287455
"robusta",-16.8493150684932,0.0124988480217318
"robusta",-16.7318982387476,0.0125067730131448
"robusta",-16.614481409002,0.012515710237279
"robusta",-16.4970645792564,0.0125261557427248
"robusta",-16.3796477495108,0.01253864468646
"robusta",-16.2622309197652,0.0125523937131962
"robusta",-16.1448140900196,0.0125682031043611
"robusta",-16.027397260274,0.0125862322954867
"robusta",-15.9099804305284,0.0126057098243041
"robusta",-15.7925636007828,0.0126277519039458
"robusta",-15.6751467710372,0.0126520241548383
"robusta",-15.5577299412916,0.0126778709252152
"robusta",-15.440313111546,0.012706704015676
"robusta",-15.3228962818004,0.0127376417055395
"robusta",-15.2054794520548,0.0127702179217311
"robusta",-15.0880626223092,0.0128060905787575
"robusta",-14.9706457925636,0.0128438404475798
"robusta",-14.853228962818,0.0128832328767234
"robusta",-14.7358121330724,0.0129260982773303
"robusta",-14.6183953033268,0.0129705473309519
"robusta",-14.5009784735812,0.0130168062737331
"robusta",-14.3835616438356,0.0130661301395306
"robusta",-14.26614481409,0.0131169315394377
"robusta",-14.1487279843444,0.0131696208559005
"robusta",-14.0313111545988,0.0132248967169953
"robusta",-13.9138943248532,0.0132815041003551
"robusta",-13.7964774951076,0.0133399786683581
"robusta",-13.679060665362,0.0134005321831157
"robusta",-13.5616438356164,0.0134622405164195
"robusta",-13.4442270058708,0.0135256953248317
"robusta",-13.3268101761252,0.0135907288750383
"robusta",-13.2093933463796,0.0136567197047997
"robusta",-13.0919765166341,0.0137242433010797
"robusta",-12.9745596868885,0.0137928831498119
"robusta",-12.8571428571429,0.0138622719867368
"robusta",-12.7397260273973,0.0139329014264441
"robusta",-12.6223091976517,0.0140042451575832
"robusta",-12.5048923679061,0.0140761287208909
"robusta",-12.3874755381605,0.0141489032145283
"robusta",-12.2700587084149,0.0142220652603574
"robusta",-12.1526418786693,0.0142955664143544
"robusta",-12.0352250489237,0.0143695770678055
"robusta",-11.9178082191781,0.0144437303268038
"robusta",-11.8003913894325,0.0145180465635703
"robusta",-11.6829745596869,0.0145924721363831
"robusta",-11.5655577299413,0.0146668839734815
"robusta",-11.4481409001957,0.0147412634924319
"robusta",-11.3307240704501,0.0148154646557346
"robusta",-11.2133072407045,0.0148895259431652
"robusta",-11.0958904109589,0.0149633623575121
"robusta",-10.9784735812133,0.0150368408630291
"robusta",-10.8610567514677,0.0151100871388578
"robusta",-10.7436399217221,0.0151829408453644
"robusta",-10.6262230919765,0.0152553540159398
"robusta",-10.5088062622309,0.0153274782844015
"robusta",-10.3913894324853,0.0153990877239442
"robusta",-10.2739726027397,0.015470254524271
"robusta",-10.1565557729941,0.0155411116712901
"robusta",-10.0391389432485,0.0156113946492602
"robusta",-9.92172211350294,0.0156812936655184
"robusta",-9.80430528375734,0.0157508968892927
"robusta",-9.68688845401174,0.0158199426609382
"robusta",-9.56947162426615,0.0158887027077509
"robusta",-9.45205479452055,0.0159572127453349
"robusta",-9.33463796477495,0.0160252660335266
"robusta",-9.21722113502936,0.0160931504344313
"robusta",-9.09980430528376,0.0161608418212939
"robusta",-8.98238747553816,0.0162282971594044
"robusta",-8.86497064579256,0.0162956829980346
"robusta",-8.74755381604697,0.0163629898783821
"robusta",-8.63013698630137,0.0164302968784776
"robusta",-8.51272015655577,0.0164976506823267
"robusta",-8.39530332681018,0.0165650980568376
"robusta",-8.27788649706458,0.0166327751129938
"robusta",-8.16046966731898,0.0167006265060735
"robusta",-8.04305283757339,0.0167687994195615
"robusta",-7.92563600782779,0.0168374068059474
"robusta",-7.80821917808219,0.0169063216524831
"robusta",-7.6908023483366,0.0169758343790397
"robusta",-7.573385518591,0.0170459480107442
"robusta",-7.4559686888454,0.0171165024759457
"robusta",-7.33855185909981,0.0171879694171467
"robusta",-7.22113502935421,0.0172601565668022
"robusta",-7.10371819960861,0.0173329133536463
"robusta",-6.98630136986301,0.0174069231155561
"robusta",-6.86888454011742,0.017481721162883
"robusta",-6.75146771037182,0.0175572089599498
"robusta",-6.63405088062622,0.0176343027566329
"robusta",-6.51663405088063,0.0177122017891983
"robusta",-6.39921722113503,0.0177910210913434
"robusta",-6.28180039138944,0.0178715538693618
"robusta",-6.16438356164384,0.0179529836682823
"robusta",-6.04696673189824,0.0180355754118554
"robusta",-5.92954990215264,0.0181199241411585
"robusta",-5.81213307240705,0.0182052457923242
"robusta",-5.69471624266145,0.0182919726762212
"robusta",-5.57729941291585,0.0183804421522084
"robusta",-5.45988258317026,0.018469944238006
"robusta",-5.34246575342466,0.0185610879687201
"robusta",-5.22504892367906,0.0186539104677264
"robusta",-5.10763209393346,0.0187478095305837
"robusta",-4.99021526418787,0.018843573004056
"robusta",-4.87279843444227,0.0189409117918249
"robusta",-4.75538160469667,0.0190393565312956
"robusta",-4.63796477495108,0.0191398701853637
"robusta",-4.52054794520548,0.0192418261826581
"robusta",-4.40313111545989,0.0193449046617304
"robusta",-4.28571428571429,0.0194502360155789
"robusta",-4.16829745596869,0.01955685678107
"robusta",-4.05088062622309,0.0196646057817483
"robusta",-3.9334637964775,0.0197747710329478
"robusta",-3.8160469667319,0.0198860611336305
"robusta",-3.6986301369863,0.0199986367765799
"robusta",-3.58121330724071,0.0201134532005805
"robusta",-3.46379647749511,0.0202293850062076
"robusta",-3.34637964774951,0.02034674980059
"robusta",-3.22896281800391,0.0204661716280896
"robusta",-3.11154598825832,0.0205866955881499
"robusta",-2.99412915851272,0.0207087908800648
"robusta",-2.87671232876712,0.0208327576369317
"robusta",-2.75929549902153,0.0209578111740588
"robusta",-2.64187866927593,0.0210845667247466
"robusta",-2.52446183953034,0.0212130104892061
"robusta",-2.40704500978474,0.0213425247670786
"robusta",-2.28962818003914,0.0214738655149347
"robusta",-2.17221135029354,0.0216067155644873
"robusta",-2.05479452054795,0.021740619554863
"robusta",-1.93737769080235,0.0218764689300744
"robusta",-1.81996086105675,0.0220136533662966
"robusta",-1.70254403131116,0.0221518748405029
"robusta",-1.58512720156556,0.0222921542770518
"robusta",-1.46771037181996,0.0224335984380419
"robusta",-1.35029354207436,0.022576061732918
"robusta",-1.23287671232877,0.0227206863246944
"robusta",-1.11545988258317,0.0228663080305
"robusta",-0.998043052837573,0.0230130692951964
"robusta",-0.88062622309198,0.0231617992336023
"robusta",-0.763209393346383,0.0233115011464052
"robusta",-0.645792563600786,0.0234624500914775
"robusta",-0.528375733855189,0.0236151697412559
"robusta",-0.410958904109592,0.0237688293452097
"robusta",-0.293542074363994,0.023923824025297
"robusta",-0.176125244618397,0.0240803834720178
"robusta",-0.0587084148728003,0.0242378413727743
"robusta",0.0587084148727968,0.0243966942450685
"robusta",0.176125244618394,0.0245568968400532
"robusta",0.293542074363991,0.0247179442368443
"robusta",0.410958904109588,0.0248804076078565
"robusta",0.528375733855185,0.0250439974526669
"robusta",0.645792563600782,0.0252083637333958
"robusta",0.763209393346379,0.0253741158077513
"robusta",0.880626223091976,0.0255407661607482
"robusta",0.998043052837573,0.0257081076024669
"robusta",1.11545988258317,0.0258767403523023
"robusta",1.23287671232876,0.0260460439111349
"robusta",1.35029354207436,0.0262159344278401
"robusta",1.46771037181996,0.0263869444056108
"robusta",1.58512720156556,0.0265584063165794
"robusta",1.70254403131115,0.0267303847226313
"robusta",1.81996086105675,0.026903114103618
"robusta",1.93737769080235,0.0270761483746732
"robusta",2.05479452054794,0.0272495595192311
"robusta",2.17221135029354,0.0274233513023481
"robusta",2.28962818003914,0.0275972810600952
"robusta",2.40704500978473,0.0277713696475462
"robusta",2.52446183953033,0.0279454788811499
"robusta",2.64187866927593,0.0281195406286857
"robusta",2.75929549902153,0.0282934575953047
"robusta",2.87671232876712,0.0284670587485851
"robusta",2.99412915851272,0.0286404104707699
"robusta",3.11154598825831,0.0288132238334291
"robusta",3.22896281800391,0.0289854216643212
"robusta",3.34637964774951,0.0291571543148302
"robusta",3.46379647749511,0.029327863771092
"robusta",3.5812133072407,0.0294977069843607
"robusta",3.6986301369863,0.0296668586015757
"robusta",3.8160469667319,0.0298344128086409
"robusta",3.93346379647749,0.030000909552553
"robusta",4.05088062622309,0.0301664810162062
"robusta",4.16829745596868,0.0303297962104221
"robusta",4.28571428571428,0.030491930288709
"robusta",4.40313111545988,0.0306527145202197
"robusta",4.52054794520548,0.0308108800422772
"robusta",4.63796477495107,0.0309676266403686
"robusta",4.75538160469667,0.0311225254285238
"robusta",4.87279843444227,0.0312745192734836
"robusta",4.99021526418787,0.0314248590276459
"robusta",5.10763209393346,0.0315727844288883
"robusta",5.22504892367906,0.0317175993664726
"robusta",5.34246575342465,0.0318605297458804
"robusta",5.45988258317026,0.032000416034068
"robusta",5.57729941291585,0.0321370682729841
"robusta",5.69471624266144,0.0322716114921053
"robusta",5.81213307240704,0.0324024227037141
"robusta",5.92954990215264,0.0325299566893898
"robusta",6.04696673189824,0.0326551637050816
"robusta",6.16438356164383,0.0327758964001597
"robusta",6.28180039138943,0.0328933856277523
"robusta",6.39921722113503,0.0330083361761635
"robusta",6.51663405088063,0.0331180175792335
"robusta",6.63405088062622,0.0332245617320052
"robusta",6.75146771037182,0.0333283607907662
"robusta",6.86888454011741,0.03342604303791
"robusta",6.98630136986301,0.0335207621855288
"robusta",7.10371819960861,0.0336120949336903
"robusta",7.22113502935421,0.0336972854081814
"robusta",7.3385518590998,0.0337793123791678
"robusta",7.4559686888454,0.0338572521956475
"robusta",7.573385518591,0.0339290882609941
"robusta",7.69080234833659,0.0339975605989115
"robusta",7.80821917808219,0.0340611835592425
"robusta",7.92563600782778,0.0341188016351287
"robusta",8.04305283757338,0.0341728547251589
"robusta",8.16046966731898,0.0342212324621406
"robusta",8.27788649706458,0.0342637632266345
"robusta",8.39530332681017,0.0343025262129458
"robusta",8.51272015655577,0.0343347227737814
"robusta",8.63013698630137,0.0343612903936552
"robusta",8.74755381604697,0.0343838863854971
"robusta",8.86497064579256,0.0343989608532579
"robusta",8.98238747553816,0.0344086875228789
"robusta",9.09980430528375,0.0344142393096207
"robusta",9.21722113502936,0.0344112555186901
"robusta",9.33463796477495,0.0344032721911832
"robusta",9.45205479452055,0.034390914269172
"robusta",9.56947162426614,0.0343689583309426
"robusta",9.68688845401174,0.0343424220135618
"robusta",9.80430528375734,0.0343106509771508
"robusta",9.92172211350293,0.0342695248172135
"robusta",10.0391389432485,0.0342236422160848
"robusta",10.1565557729941,0.0341716272878326
"robusta",10.2739726027397,0.0341105952800915
"robusta",10.3913894324853,0.0340446519665974
"robusta",10.5088062622309,0.0339716605275938
"robusta",10.6262230919765,0.0338900918291528
"robusta",10.7436399217221,0.0338034855148188
"robusta",10.8610567514677,0.0337089226226421
"robusta",10.9784735812133,0.0336063264199964
"robusta",11.0958904109589,0.0334986024223241
"robusta",11.2133072407045,0.0333820520597726
"robusta",11.3307240704501,0.033258113168222
"robusta",11.4481409001957,0.0331289997749497
"robusta",11.5655577299413,0.0329902648397334
"robusta",11.6829745596869,0.032844877177721
"robusta",11.8003913894325,0.0326943184102904
"robusta",11.9178082191781,0.0325334562837696
"robusta",12.0352250489237,0.0323667516987715
"robusta",12.1526418786693,0.0321949349626056
"robusta",12.2700587084149,0.032012285595442
"robusta",12.3874755381605,0.0318246556752003
"robusta",12.5048923679061,0.0316313336942977
"robusta",12.6223091976517,0.0314282357996404
"robusta",12.7397260273973,0.0312203446558064
"robusta",12.8571428571429,0.0310063110575385
"robusta",12.9745596868885,0.0307836430398043
"robusta",13.091976516634,0.0305564295771882
"robusta",13.2093933463796,0.0303227819692592
"robusta",13.3268101761252,0.0300816911153952
"robusta",13.4442270058708,0.0298363599604256
"robusta",13.5616438356164,0.0295844852089959
"robusta",13.679060665362,0.029326369437134
"robusta",13.7964774951076,0.0290643704431716
"robusta",13.9138943248532,0.0287959164087086
"robusta",14.0313111545988,0.0285223950828576
"robusta",14.1487279843444,0.0282453920992897
"robusta",14.26614481409,0.027962227037573
"robusta",14.3835616438356,0.0276751021470666
"robusta",14.5009784735812,0.0273849324726195
"robusta",14.6183953033268,0.027089094225041
"robusta",14.7358121330724,0.0267903038855407
"robusta",14.853228962818,0.0264889304656087
"robusta",14.9706457925636,0.0261825683201146
"robusta",15.0880626223092,0.0258741350729563
"robusta",15.2054794520548,0.0255633348524673
"robusta",15.3228962818004,0.0252489066320573
"robusta",15.440313111546,0.0249328833603734
"robusta",15.5577299412916,0.024614856226056
"robusta",15.6751467710372,0.0242944027145155
"robusta",15.7925636007828,0.0239728191325538
"robusta",15.9099804305284,0.0236497219873568
"robusta",16.027397260274,0.0233252207728483
"robusta",16.1448140900196,0.0230000333708066
"robusta",16.2622309197652,0.0226739242507
"robusta",16.3796477495108,0.0223472442849047
"robusta",16.4970645792564,0.0220202923342539
"robusta",16.614481409002,0.0216930827651831
"robusta",16.7318982387476,0.0213659467795537
"robusta",16.8493150684931,0.0210389165482323
"robusta",16.9667318982387,0.0207123345737279
"robusta",17.0841487279843,0.0203862910195123
"robusta",17.2015655577299,0.0200606897511949
"robusta",17.3189823874755,0.0197362552294234
"robusta",17.4363992172211,0.0194126607328978
"robusta",17.5538160469667,0.0190898012584625
"robusta",17.6712328767123,0.0187688141030313
"robusta",17.7886497064579,0.0184488267076576
"robusta",17.9060665362035,0.018129981895207
"robusta",18.0234833659491,0.017813363934934
"robusta",18.1409001956947,0.0174979466932928
"robusta",18.2583170254403,0.0171840919382945
"robusta",18.3757338551859,0.0168726624969824
"robusta",18.4931506849315,0.0165625963295393
"robusta",18.6105675146771,0.016254510459469
"robusta",18.7279843444227,0.0159489222065617
"robusta",18.8454011741683,0.0156448264065375
"robusta",18.9628180039139,0.0153431177401425
"robusta",19.0802348336595,0.0150438819190515
"robusta",19.1976516634051,0.0147462402872308
"robusta",19.3150684931507,0.0144513785465945
"robusta",19.4324853228963,0.0141588940178765
"robusta",19.5499021526419,0.0138680843796344
"robusta",19.6673189823875,0.0135804355907508
"robusta",19.7847358121331,0.013295019379142
"robusta",19.9021526418787,0.0130113441759737
"robusta",20.0195694716243,0.0127312057030734
"robusta",20.1369863013699,0.0124531228175467
"robusta",20.2544031311155,0.0121768385709717
"robusta",20.3718199608611,0.0119044716562568
"robusta",20.4892367906067,0.0116339621829249
"robusta",20.6066536203522,0.0113655754997453
"robusta",20.7240704500978,0.0111009634720384
"robusta",20.8414872798434,0.0108382652936835
"robusta",20.958904109589,0.0105780334619846
"robusta",21.0763209393346,0.0103214243167788
"robusta",21.1937377690802,0.0100667902553872
"robusta",21.3111545988258,0.00981499168885658
"robusta",21.4285714285714,0.00956665762027879
"robusta",21.545988258317,0.0093203662914113
"robusta",21.6634050880626,0.00907731065440466
"robusta",21.7808219178082,0.00883755370178905
"robusta",21.8982387475538,0.00859991387233666
"robusta",22.0156555772994,0.00836594444915006
"robusta",22.133072407045,0.00813509582386269
"robusta",22.2504892367906,0.00790644454055527
"robusta",22.3679060665362,0.00768193338694522
"robusta",22.4853228962818,0.00746034709727092
"robusta",22.6027397260274,0.00724104227014823
"robusta",22.720156555773,0.0070263791886806
"robusta",22.8375733855186,0.00681442092826883
"robusta",22.9549902152642,0.00660482938628094
"robusta",23.0724070450098,0.00640040614526404
"robusta",23.1898238747554,0.00619843865986331
"robusta",23.307240704501,0.0059992777523096
"robusta",23.4246575342466,0.00580511237938381
"robusta",23.5420743639922,0.00561347866877565
"robusta",23.6594911937378,0.00542510721579094
"robusta",23.7769080234834,0.00524151568061631
"robusta",23.894324853229,0.00506052142791219
"robusta",24.0117416829746,0.00488325099620748
"robusta",24.1291585127202,0.00471049839086534
"robusta",24.2465753424658,0.00454039494763263
"robusta",24.3639921722113,0.0043744706945766
"robusta",24.4814090019569,0.00421275550228329
"robusta",24.5988258317025,0.00405372460972939
"robusta",24.7162426614481,0.00389930864593272
"robusta",24.8336594911937,0.00374874955344669
"robusta",24.9510763209393,0.00360089076618105
"robusta",25.0684931506849,0.00345804913108821
"robusta",25.1859099804305,0.00331867514108955
"robusta",25.3033268101761,0.00318199666257552
"robusta",25.4207436399217,0.00305069065730094
"robusta",25.5381604696673,0.0029224349802969
"robusta",25.6555772994129,0.0027968483405296
"robusta",25.7729941291585,0.00267693059588636
"robusta",25.8904109589041,0.00255962852183361
"robusta",26.0078277886497,0.00244531578559855
"robusta",26.1252446183953,0.00233616255415838
"robusta",26.2426614481409,0.0022295532413444
"robusta",26.3600782778865,0.00212620700238454
"robusta",26.4774951076321,0.00202748602228216
"robusta",26.5949119373777,0.00193121791089847
"robusta",26.7123287671233,0.00183843238038067
"robusta",26.8297455968689,0.00174972712234285
"robusta",26.9471624266145,0.00166336649417371
"robusta",27.0645792563601,0.00158064841081341
"robusta",27.1819960861057,0.00150146873146047
"robusta",27.2994129158513,0.00142451080219719
"robusta",27.4168297455969,0.00135129310382741
"robusta",27.5342465753425,0.00128108787141725
"robusta",27.6516634050881,0.00121296972079698
"robusta",27.7690802348337,0.00114862708744207
"robusta",27.8864970645793,0.00108679805708777
"robusta",28.0039138943249,0.00102691267278592
"robusta",28.1213307240704,0.000970778038546214
"robusta",28.238747553816,0.00091669426471378
"robusta",28.3561643835616,0.000864404993737702
"robusta",28.4735812133072,0.000815786172189081
"robusta",28.5909980430528,0.000768798297821446
"robusta",28.7084148727984,0.000723674363089231
"robusta",28.825831702544,0.000681648719959937
"robusta",28.9432485322896,0.000641102564891957
"robusta",29.0606653620352,0.000602443682101341
"robusta",29.1780821917808,0.000566361629451596
"robusta",29.2954990215264,0.000531610606064981
"robusta",29.412915851272,0.000498728770392053
"robusta",29.5303326810176,0.000467957080827625
"robusta",29.6477495107632,0.000438373082326348
"robusta",29.7651663405088,0.000410604508799139
"robusta",29.8825831702544,0.000384535810360983
"robusta",30,0.000359518337510203
